"Company Name","Top Addresses","Company Websites","Company Contact Info","Company Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Sony Electronics Inc","2201 East Carson Street Carson Ca 90810 U S A Tel: 1-310-522-6859 Fax: 1-310-522-6880, 2201 East Carson Street Carson Ca 90810 U S A Tel : 1-310-522-6859 Fax-1-310-522-6880","","Phone Numbers: 13105226859, 13105226880 --- Emails: ","United States","3","Los Angeles, Ca","Yantian","680221, 521042","Front Lens Sony Merchandise Electronic Pce Attachment Grip Tpe Polycarbonate Wired Remote Commanderfor Video Digital Carrying Outer Surface Leather Front Lens Capfor Interchangeable Lens Pce Wireless Noise Cancelingstereo Headset Wireless Noise Cancelingstereo Headset Pce Wireless Noise Cancelingstereo Headset Pce Wireless Stereo Headset Pce Wireless Stereo Headset Pce Stereo Headphones Sets Pce Wireless Stereo Headset Pce Wireless Noise Cancelingstereo Headset Pce Wireless Stereo Headset Wireless Noise Cancelingstereo Headset Wireless Noise Cancelingstereo Headset Pce Tripodalminum Plastic Pce Tripod Aluminium Plastic Wired Sets Clock Radio Alarmfm Only Sets Portable Radiofm Only Sets Clock Radio Alarmfm Only Clock Radio Alarmfm Only Carrying Outersurface Polyester Dynamic Microphone Forvocal Wired Wired Microphone Pce Carrying Outersurface Polyester Pce Microphone Plug Type Video Camera Pce Carrying Surface Polyester Textile Pce Carrying Surface Polyester Textile Carrying Surface Pol, Microphone Forvocal Wired Sony Merchandise Electronic Sets Portable Radiofm Only Turntable Withoutautomatic Record Changing Dynamic Microphone Forvocal Wired Wired Remote Commanderfor Video Digital Pce Carrying Outersurface Polyester Carrying Outer Surface Leather Body Protectivecover Polyurethane Carrying Outersurface Polyester Filter Mount Adaptor Plastic Dsc Pce Microphone Plug Type Video Camera Pce Tripodalminum Plastic Carrying Surface Polyester Textile, Sony Merchandise Electronic Sony Merchandise Electronic Final Dest Carson Plant Home Audio Systemac Only Radio Cassette Taperecorder Player Portable Compact Discplayer Radio Sets Audio Recorder Portable Radiofm Only Portable Compact Discplayer Radio Clock Radio Alarmfm Only Clock Radio Alarmfm Only Clock Radio Alarmfm Only Pce Carrying Outersurface Polyester Carrying Outersurface Polyester Pce Wireless Noise Cancelingstereo Headset Wireless Stereo Headset Stereo Headphones Stereo Headphones Pce Carrying Surface Polyester Textile Pce Carrying Surface Polyester Textile Carrying Surface Polyester Textile Carrying Outersurface Polyurethane","5","23780","Sony Electronics Inc","2201 East Carson Street Carson Ca 90810 U S A Tel: 1-310-522-6859 Fax: 1-310-522-6880, 2201 East Carson Street Carson Ca 90810 U S A Tel : 1-310-522-6859 Fax-1-310-522-6880"
"Starcargo Cia Ltda","Av Francisco De Orellana S/N Guayaquil-Ecuador Telf: 593 4 3713181, Av Francisco De Orellana S/N Guayaquil Ecuador Ruc: 0992705469001","","Phone Numbers: 59343713181, 0992705469001 --- Emails: ","United States","3","New York/Newark Area, Newark, Nj","Algeciras, Tanger","290719, 551511, 580430","Hundred Seve Nty Only Textile Pie Width Dyed Woven Fabrics Sosg, Rvices Rolls Met Ers Textiles Metro Mtrs White Fabrics Mtrs Dyed Fabrics Mtrs Med Dye Fabrics Mtrs Dark Dyed Fabri Mtrs Extra Dark Dyed Fabrics Fob Any Port Pakistan Coterms Arg Form Hmb Dated Form Hmb Dated Tual Importer Globaltex Ruc Hbl Alpgye, Textile Piece","4","50313","Starcargo Cia Ltda","Av Francisco De Orellana S/N Guayaquil-Ecuador Telf: 593 4 3713181, Av Francisco Orellana S/N Guayaquil Ecuador Ruc: 0992705469001"
"Steve Madden Retail Inc","52-16 Barnett Ave Long Island City 11104-Usa Tel 718-446-1800, 52-16 Barnett Ave Long Island City Ny 11104 Telephone 718 446-1800, 52-16 Barnett Avenue Long Island City Ny11104 Us Tel 718 446-1800","","Phone Numbers: 7184461800 --- Emails: ","United States","3","Los Angeles, Ca, New York/Newark Area, Newark, Nj","Rio Grande, Shanghai, Yantian","188932, 630790, 640520","Footwear Nesoi Uppers Textile Women Footwear Dreamer Drea, House Bill Booking Ssz Pairs Ladies Footwear Textile Upper Synthetic Sole Merchandise Stowed Msku Cia Mlbr Pairs Sora Due Marks Numbers Brazil Fcl Fcl Shipped Board Ncm Express Release, Other Textile Articles Packs Mask Filter Name Filter","3","3288","Geodis, Geodis Usa Inc, Michael R Spano & Co Inc","2155 E 220Th St 90810 - Carson Ca Usa Tel 310 642-5073 Attn Kathy Velasquez, 2155 E 220Th St Carson Ca 90810 Tel 310 642-5073, 340 Dogwood Ave Attn Francesca Mallinson"
"Sunjun Trade Corp","656 W 72Nd Ave Westminster Co 800 30 Importinfo1@163 Comjdcustomer1@N, 3656 W 72Nd Ave Westminster Co 8003Importinfo1@163 Com","163.comjdcustomer1, 163.com","Phone Numbers:  --- Emails: 30 Importinfo1@163 Comjdcustomer1, Co 8003Importinfo1@163 Com","United States","3","Long Beach, Ca, Los Angeles, Ca, New York/Newark Area, Newark, Nj","Ningpo","701391","Home Textile","3","29146","Sunjun Trade Corp","656 W 72Nd Ave Westminster Co 800 30 Importinfo1@163 Comjdcustomer1@N, 3656 W 72Nd Ave Westminster Co 8003Importinfo1@163 Com"
"West Shore Distributor Inc","955 Venice Blvd La Ca 90015 Usa Tel: 213-741-1339 Fax: 213-763-0528, 955 Venice Blvd La Ca 90015 Usa Tel:213-741-1339 Fax:213-763-0528, 955 Venice Blvd Los Angeles Ca 90015 Usa Tel:213-741-1339 Fax:213-763-0528 Californiaus","","Phone Numbers: 2137411339, 2137630528 --- Emails: ","United States","3","Los Angeles, Ca","Singapore","611490","Textile Garments","3","8745","U M Express Inc, U&M Express Inc","1620 Via Linda Fullerton Ca 92833 Usa Tel:310-864-0261 California Us"
"Westport Manufacturing Co Ltd","1-455 East Kent Ave Northside Vancouver Bc V5X 4M2 Canada Tel 604 261-9326 Fax 604 261-3783","","Phone Numbers: 6042613783, 6042619326 --- Emails: ","United States","3","Tacoma, Wa","Singapore","630260","Home Textile Country Bangladesh Home Textile Cotton Terry Towel Spa Towel Bath Towel Face Cloth Hand Towel Sfl Sig Sig Sig Sig Sig Sig Sfl Exp Contract Wmc Exp, Home Textile Stc Hundred Seventy Only Home Textile Cotton Terry Towel Face Cloth Bath Towel Sfl Exp Contract Wmc Sfl Exp, Home Textile Two Hundred Only Home Textile Cotton Terry Towel Spa Towel Pool Towel Sfl Exp Contract Wmc Sfl Exp","3","16910","Delmar International Inc, Westport Manufacturing Co Ltd","1-455 East Kent Ave Northside Vancouver Bc V5X 4M2 Canada Tel 604 261-9326 Fax 604 261-3783, 239 - 7080 River Road Richmond Bc Ca V6X 1X5, 239 - 7080 River Road Richmond Bc Ca V6X 1X5 Atten Jeff Huynh Huynhjdelmar Ca"
"Xiamen Dsl Wuliu International Ltd","28-11 210Th Pl Bayside Ny 11360 194701-7744 New York 11360 Us, 28-11 210Th Pl Bayside Ny 11360 1 94701-77442 New York 11360 Us","","Phone Numbers: 11360194701774 --- Emails: ","United States","3","Los Angeles, Ca, New York/Newark Area, Newark, Nj","Xiamen","701399, 731700, 843590","Car Floor Mats Clay Pots Flag Pole Metal Edging Nails Plastic Edging Nails Ceramic Flowerpot Adapter Rain Chain Heat Press Textile Printing Machinery Cash Drawer Tablet Stand Cooler, Diaper Caddy Sofa Cover Socks Resin Decor Polyester Cotton Heat Press Textile Printing Machinery Picnic Cooler Picnic Rug Knife Fork Spoon Wine Glass Plate Napkin Wine Opener Butter Knife Bamboo Cutting Boar, Display Shelf Pool Stick Kit Rack Table Tent Toilet Seats Glassware Decoration Photo Frame Gloves Heat Press Textile Printing Machinery Mug Press Machine Cash Drawer Bracket","3","42366","",""
"Yasuko 10703 Barnett Valley","Road Sebastopol Ca 95472 U S Atel:707-823-6157","","Phone Numbers: 7078236157 --- Emails: ","United States","3","Oakland, Ca","Tokyo","620459","Other Garment Women Girls Other Textile Except Wool Animal Hair Coated Man","3","548","Yasuko 10703 Barnett Valley","Road Sebastopol Ca 95472 U S Atel:707-823-6157"
"Yirae Fashion Inc","242 West 36Th Street Suite 503 New York Ny 10018 U S A Tel 2126431101, 242 West 36Th Street Suite 503New York Ny 10018 U S A Tel2126431101","","Phone Numbers: 2126431101 --- Emails: ","United States","3","New York/Newark Area, Newark, Nj","Pusan","560121","Textile Piece","3","1285","Yirae Fashion Inc","242 West 36Th Street Suite 503 New York Ny 10018 U S A Tel 2126431101, 242 West 36Th Street Suite 503New York Ny 10018 U S A Tel2126431101"
"A Hartrodt Hungary Kft","Kobanyai Ut 49 B/A Ep 2 Em H-1101 Budapest Hungary Hu24065443 Handy +36 30 518 7637, Kobanyai Ut 49 B/A Ep 2 Em H-1101 Budapest Hungary Tax Id Hu24065443 Atn Handy Tel +36 30 518 7637","","Phone Numbers: +36305187637 --- Emails: ","United States","2","Houston, Tx","Tampico, Veracruz","391722, 611519","Textile Hose Hose Textile Reinforcement, Tubes Hose Hose Textile Reinforcement Wooden Treated Certified","2","933","A Hartrodt Hungary Kft","Kobanyai Ut 49 B/A Ep 2 Em H-1101 Budapest Hungary Hu24065443 Handy +36 30 518 7637, Kobanyai Ut 49 B/A Ep 2 Em H-1101 Budapest Hungary Tax Id Hu24065443 Atn Handy Tel +36 30 518 7637"
"Aitc Dba Sleep & Beyond","14611 El Molino St Fontana Ca 92335 Usa Tel:877-777-9665","","Phone Numbers: 8777779665 --- Emails: ","United States","2","Long Beach, Ca, Los Angeles, Ca","Chin Wangtao, Singapore","520831, 844519","Fabrics Organic Cotton Home Textile, Organic Cotton Home Textile","2","5324","",""
"American Knw Inc","4120 Rio Bravo Ste#319 El Paso Tx 79902Contact Person : Sam Hant El/Fax : + / 010-7945-5351","","Phone Numbers: 01079455351 --- Emails: ","United States","2","Long Beach, Ca, Los Angeles, Ca","Pusan","680510","Textile Fabric Coated","4","34110","Texas Southwet Transportation","15 Founders Blvd El Paso Tx 7990 6 Usaperson In Charge : Mr Park Tel : 915 727 4413"
"American Soft Linen Llc","115 Hood Terrace Unit 15 Mail:Contact@Americansoftlinen Com, 115 Hood Terrace Unit 15 West Haven Ct 06516 United States Tel +1 203 788 33 10 Fax +1 860 996 53 76","americansoftlinen.com","Phone Numbers: +12037883310, +18609965376 --- Emails: Contact@Americansoftlinen Com","United States","2","New York/Newark Area, Newark, Nj","Nemrut Bay","580220, 630260","Bath Towel Textile Fabrics Bath Towel Hand Towel Washcloth Bath Mat, Textile Fabrics Bath Towel Hand Towel Washcloth Bath Sheet Machine Carpet Textile Fabrics Bath Towel Hand Towel Washcloth Bath Sheet Machine Carpet Textile Fabrics Bath Towel Hand Towel Washcloth Textile Fabrics Bath Towel Hand Towel Washcloth Textile Fabrics Bath Towel Hand Towel Washcloth Bath Sheet Machine Carpet","8","57712","American Soft Linen Llc, Omega Global Logistics Inc","115 Hood Terrace Unit 15 Mail:Contact@Americansoftlinen Com, 725 River Road Ste 114 Edgewater Nj 07020 Operationoglamerica Com +1 201 484 0300 X 104"
"Axiom America Llc","1110 Surrett Drhigh Point Nc 27260800-697-6523Attn Brian Belk, 1110 Surrett Drhigh Point Nc27260800-697-6523Attn Brina Belk","","Phone Numbers: 27260800697 --- Emails: ","United States","2","Long Beach, Ca, Los Angeles, Ca","Pusan","720310","Direct Textile Printer","2","4600","Axiom America Llc, Dgi Usa Inc","1110 Surrett Drhigh Point Nc 27260800-697-6523Attn Brian Belk, 15040 Desman Rd La Mirada Ca 9063 8Tel 310-980-3404 Kristina Dg"
"Baby Trend Inc","13048 Valley Blvd Fontana Ca 92335 U S A Tel 909-773-0018, 13048 Valley Blvd Fontana Ca 92335 U S A Tel 909-773-0018 Fax","","Phone Numbers: 9097730018 --- Emails: ","United States","2","Los Angeles, Ca","Ningpo","591120, 630790","Other Textile Articles Resort Elite Nursery Center Laguna, Other Textile Articles Resort Elite Nursery Center Laguna Resort Elite Nursery Center Dotty","2","24308","Jec Customs House Brokerage","2001 Santa Anita Avenue Suite 201 South El Monte Ca 91733 Tel 626 448-1818 Fax 626, 2001 Santa Anita Avenue Suite 201South El Monte Ca 91733 Tel 626 448-1818"
"Balta Us Inc","6739 New Calhoun Hwy Building 100 Rome Shannon Ga Ga 30161 Usa Tel 706 278-8008","","Phone Numbers: 7062788008 --- Emails: ","United States","2","Savannah, Ga","Nemrut Bay","570242, 570252","Carpets Etc Mmf Textile Materialss Pile Woven Carpets Manmade Synthetic Yarns Pile Construction","5","49430","Balta Us Inc","6739 New Calhoun Hwy Building 100 Rome Shannon Ga Ga 30161 Usa Tel 706 278-8008"
"Boardriders Canada Corp","5600 Argosy Circle Building 100 Huntington Beach Ca 92649 Email: Kate Noh@Boardriders Com, 5600 Argosy Circle Building 100 Huntington Beach Ca 92649 Kate Noh@Boardriders Com","boardriders.com","Phone Numbers:  --- Emails: Kate Noh@Boardriders Com","United States","2","Long Beach, Ca","","292145, 640419","Footwear Textile Garmen Polyester Textile Garment Polyester Elastane Textile Garmen Tsvisibly Coated Polyest Footwear Girls Woven Jacket, Textile Garment Pes Tex Tile Garments Pes Cart Ons Cart Ons Boys Woven Jacket Boys Woven Pants Boys Woven Jacket Boys Wov Pants Textile Garment Pes Xtile Garments Pes Rtons Garments Mens Woven Padded Acket Nylon Polyester Cart Ons","2","5808","Carmichael International Services","533 Glendale Blvd Los Angeles California 90026 Usa Jeffn@Carmnet Com, 533 Glendale Blvd Los Angeles California90026 Usa Jeffn@Carmnet Com"
"Bridgestone Canada Inc","C/O Logiflex 499 Rue Calix-Lavalleejoliette Qc J6E 7E2 Canada Attn: Coulombe Danielle Tel:450-756-1061","","Phone Numbers: 4507561061 --- Emails: ","United States","2","Everett, Wa","Hakata, Pusan","591110","Other Rubberised Textile Fabrics Incl Hospital Rubber Sheeting","2","11353","Bridgestone Canada Inc, Fedex Trade Networks","7075 Ordan Drive Mississauga On C Anada L5T 1K6 Attn: Mr George Mou Gtoussidis Tel:Phone# : 905 677-7, C/O Logiflex 499 Rue Calix-Lavalleejoliette Qc J6E 7E2 Canada Attn: Coulombe Danielle Tel:450-756-1061"
"Cama International Inc","12150 Monuement Dr Ste 350 46 22033 Va","","Phone Numbers: 3504622033 --- Emails: ","United States","2","Norfolk, Va","Ashdod","390690, 392321","Slac Bags Drums Auxiliaries Textiles, Stc Bags Drums Auxiliaries Textiles","2","26275","Pionner International Inc","26 Princes St Wakefield Ma 01880 Tel 781-2139450 Ma"
"Cargo Care Shipping Inc","#12 / 13478 78 Avenue Surrey Bc V3W 8J6 Canada Tel : 778-593-9300 // 604-593-8383 Fax : 1-866-903-3434","","Phone Numbers: 18669033434, 6045938383, 7785939300 --- Emails: ","United States","2","Tacoma, Wa","Kao Hsiung","870899","Ladies Cotton Exclusive Only Consolidated Cargo Name Rear Mount Suspaxle Machined Hbl Coton Fabric Bags Hbl Synpol Butyral Resin Hbl Cotton Processed Hbl Baggage Household Hbl Readymade Garments Hbl Structures Hbl Textile Machinery Hbl Matt Black Halter Hbl Aci Will Filed Emu Lines Our Scac, Textile Machinery Spare Only Consolidated Cargo Textile Machinery Spare Hbl Accessories Motor Vehicles Hbl Chat Masala Hbl Accessories Motor Vehicles Hbl Aticles Multi Hbl Buffer Hbl Ddc Aci Will Filed Emu Lines Our Scac","4","37342","Cargo Care Shipping Inc","#12 / 13478 78 Avenue Surrey Bc V3W 8J6 Canada Tel : 778-593-9300 // 604-593-8383 Fax : 1-866-903-3434"
"Casart Company","13366 Philadelphia Ave Unit 104 Fontana Ca 92337 Attn Bruce Wu Tel+1 909 4831200, 13366 Philadelphia Ave Unit 104 Fontana Ca 92337 Attn Tommy Xu Tel+1 909 4831220","","Phone Numbers: +19094831200, +19094831220 --- Emails: ","United States","2","Los Angeles, Ca","Ningpo","630629","Tents Other Textile Awing Wood, Tents Other Textile Tents Wood Docs Niktransportcom Attn Import Dept","2","27471","Nik Transport Inc","10330 Pioneer Blvd 100 160 Santa Fe Spring Ca 90670 Direct 562 - 758 - 9601"
"Cathay Home Inc","230 Fifth Avenue Suite #215 New York Ny10001 Tel:212-213-0988 Fax:212-213-0358, 230 Fifth Avenue Suite #215 New York Ny10001 Tel:212-213-0988 Fax:212-213-0358 Tel: 909 219-8000 Fax: 909 219-8100","","Phone Numbers: 2122130358, 2122130988, 9092198000 --- Emails: ","United States","2","New York/Newark Area, Newark, Nj","","940490","Home Textiles Home Textiles Home Textiles Comforter Import Bestocean, Home Textiles Sheet Home Textiles Sheet","7","38444","Bestocean Worldwide Logistics Inc","4411 Schaefer Avenue Chino Ca 91710Tel: 909 219-8000 Fax: 909 219-8100Import@Bestocean Com"
"Celebrity Pink 1708Gage 90640 Usa","Tel: 323-837-9800 Fax: 323-837-0808","","Phone Numbers: 3238370808, 3238379800 --- Emails: ","United States","2","Los Angeles, Ca","Shekou","620462","Garments Textile Thousand Hundred Eighty Only Ladies Jumpsuit Tapered Short Sleeve Color Medium Wash Dgwl Jmg Exp Jmg Has Been Issued Against Hbl Pflu Issued Power, Garments Textile Thousand Two Hundred Sixty Eight Only Ladies Jumpsuit Tapered Short Sleeve Color Dusty Olive Dgwl Jmg Exp Jmg Has Been Issued Against Hbl Pflu Issued Power","2","31683","Celebrity Pink 1708Gage","90640 U S A Tel: 323-837-9800 Fax: 323-837-0808"
"Chemtan Company Inc","17 Noble Farm Drive Lee New Hampshire 03861 U S A Attn Milo Ramirez 1-603-200-0126 Mramirezchemtan Com","","Phone Numbers: 16032000126 --- Emails: ","United States","2","New York, Ny","Anvers","320412","Synthetic Organic Dyestuffs Textile Industry","2","19372","Ol Usa Llc","One Pierce Place Suite 355W Itasca Il 60143 Usa Attn Holly Heath Ph 847-250-5038 Office 630-626-7070E-Mail Holly Heathol-Usa Com"
"City Textile Inc","2030 E 15Th Street D 213 744 0476 Los Angelesca90021 Us, Main Warehouse 2030 E 15Th Streetd 213 744 0476 Los Angeles Ca90021 Us","","Phone Numbers: 2137440476 --- Emails: ","United States","2","Los Angeles, Ca","Shanghai","560121","Textile Piece","2","6080","City Textile Inc","2030 E 15Th Street D 213 744 0476 Los Angeles Ca90021 Us, Main Warehouse 2030 E 15Th Street D 213 744 0476 Los Angeles Ca90021Us"
"Cliff Keen Wrestling","4480 Varsity Drive Ann Arbor Mi 48108 Usa Tel: 734-975-8800, 4480 Varsity Drive Ann Arobor Mi48108 Usa Tel: 734-975-8800","","Phone Numbers: 7349758800 --- Emails: ","United States","2","New York/Newark Area, Newark, Nj, Norfolk, Va","Port Qasim, Salalah","611490","Textile Garments","2","6716","",""
"Comercial Eccsa S A","Huerfanos 1052 Piso 4 Santiago - Chile 8320214 Tel 562 26941464 Att: Maritza Pena","","Phone Numbers: 56226941464 --- Emails: ","United States","2","New York/Newark Area, Newark, Nj","Algeciras","630260, 940490","Otton Piece Dyed Bath Towel Towel Guest Towel Voice Rtl Name Riba Textiles Contai Ner Summary Mrku Mlin Summary, Textile Madeups Having Fiber Constit Uent Weigh Cushion Cover Cotto Cushion Cover Lypropylene Filled Polyfill April Name Associates Obl Release Estination","2","1763","Apl Logistics Chile Freight Forwarders Ltda","Laguna Sur 9660 A Pudahuel Santiago Chile"
"Comercializadora Suji De Mexico S A","6 Boulevard A Queretaro # 57 Interior 201 Col Viveros Del Valle Tlaln Epantla De Baz Mexico525563564181","","Phone Numbers: 525563564181 --- Emails: ","United States","2","Los Angeles, Ca","Shanghai","560121","Textile Piece","4","49850","H&R Logistics","1121 E Pico Blv Los Angeles Ca 90021213-985-30-21"
"Comet International Ltd","993 Flatbush Ave Brooklyn Ny 11226 Tel17186976843 Fax17182764431, 993 Flatbush Ave Brooklyn Ny 11226 Tel:17186976843 Fax:17182764431 E-Mail: Jacob@Cometinternationalltd Com","cometinternationalltd.com","Phone Numbers: 17182764431, 17186976843 --- Emails: Jacob@Cometinternationalltd Com","United States","2","Los Angeles, Ca, New York/Newark Area, Newark, Nj","Ningpo, Xiamen","600632, 847230","Other Textile Articles Storage Bin Mail Jacobcometinternationalltd Mail Jacobcometinternationalltd, Textile Piece Textile Piece Poly Fabric","3","26377","Comet International Ltd","993 Flatbush Ave Brooklyn Ny 11226 Tel17186976843 Fax17182764431, 993 Flatbush Ave Brooklyn Ny 11226 Tel:17186976843 Fax:17182764431 E-Mail: Jacob@Cometinternationalltd Com"
"Comtrade International Inc","2 Bowers Drive Freehold Nj 07728 United States Ph:201-337-0014 Fax:201-337-7860, 2 Bowers Drive Freehold No 07728 United States T:201-337-0014 F:201-337-7860 Comtrade Intl@Gmail Com","","Phone Numbers: 2013370014, 2013377860 --- Emails: Comtrade Intl@Gmail Com","United States","2","Charleston, Sc","Singapore","105601, 590610","Yarn Textile Polyester Optical Bright Ring Wax Knitting Polyester Optical Bright Ring Wax Knitting Polyester Optical Bright Ring Wax Knitting Freetime Detention Days Shipped Board Emas Semarang Indonesia Ever Boomy May Transhipment Singapore Cma Cgm Aquila Tucxs, Yarn Textile Polyester Wax Knitting","4","41982","Gif Services, Gif Services Inc","160 Pehle Avenue Suite 102 Saddle Brook Nj 07663 Ph:908-474-9001 Lauren@Gifservices Com, 2525 Burnswick Avenue Suite #204 Linden Nj 07036 United States Tel:908-474-1270 Fax:908-474-1277 Attn: John M Callea"
"Custom Accessories Inc","5900 Ami Drive Richmond Il 60071 T815-678-7490 F847-881-0732","","Phone Numbers: 8156787490, 8478810732 --- Emails: ","United States","2","Tacoma, Wa","Ningpo","482090, 940190","Other Textile Articles Custom Covers Richmond Truck Blkseat Cover Custom Covers Richmond Truck Gry Seat Cover Custom Covers Toledo Tan Blk Seat Cover Customcovers Butterfly Kit Seat Cover, Other Textile Articles Dickies Icon Blair Gry Seat Cover Dickies Icon Deluxe Gry Seat Cover Custom Covers Elite Vented Blk Carbon Seat Cover Customcovers Toledo Tan Blk Seat Cover","2","12816","Schmidt Pritchard Co","9801 W Lawrence Ave Schiller Park Il 60176 Tel 847 671-5130 Fax 847 671-1894"
"D&D Cargo S A","Av Americo Vespucio Oriente 1309 Of 501 Importacion Aerea Ariel Espinoza@Dydcargo Cl, Av Americo Vespucio Oriente 1309 Tel: 56 2 2434 4500","dydcargo.cl","Phone Numbers: 56224344500 --- Emails: Ariel Espinoza@Dydcargo Cl","United States","2","New York/Newark Area, Newark, Nj","Tanger","611599, 961100","Printed Sheet Sets Contract Mbl Exp Hbl Sksa Vap Actual Bdul Ahad Textiles Actual Imp Orter Comercial Windsor Ltda, Towel Invoic Ktmplh Exp Wei Ght Hbl Sks Vap Actual Kamal Textile Mills Pvt Actual Importer Comercial Indsor Ltda","2","25861","D&D Cargo S A","Av Americo Vespucio Oriente 1309 Of 501 Importacion Aerea Ariel Espinoza@Dydcargo Cl, Av Americo Vespucio Oriente 1309 Tel: 56 2 2434 4500"
"Dc Shoes Inc","5600 Argosy Circle Building 100 Huntington Beach Ca 92649 Attn:Kat Noh Email: Kate Noh@Quiksilver Com, 5600 Argosy Circle Building 100 Huntington Beach Ca 92649 Email:Kate Noh@Boardriders Com","boardriders.com, quiksilver.com","Phone Numbers:  --- Emails: Kate Noh@Boardriders Com, Kate Noh@Quiksilver Com","United States","2","Long Beach, Ca, Los Angeles, Ca","","640411, 640610","Footwear Styl Adbs Adys Leather Upper Rubber Outsole Adys Adys Adys Womens Polyest Woven Pant Men Polyester Woven Jacke Mens Polye Ster Woven Jacket Mens Polyester Woven Ant Textile Upper Textile Outsole Cart Ons, Footwear Textile Textile Outsole Footwear","2","7252","Carmichael International Service, Carmichael International Services","1200 Corporate Center Dr Suite 200 Monterey Park Ca 91754 Jeffn@Carmnet Com, 533 Glendale Blvd Los Angeles California 90026 Usa Jeffn@Carmnet Com"
"Delfingen Us Inc","12270 Rojas Dr Ste 300 El Paso Tx 79936 Sfox@Delfingen Com 50425749150","delfingen.com","Phone Numbers: 50425749150 --- Emails: 79936 Sfox@Delfingen Com 50425749150","United States","2","Gulfport, Ms","Puerto Cortes","590610, 620292","Textile Sleeve Crush Shrink Poliester Poliester, Textile Sleeve Substitution Textile Sleeve","2","6603","Customized Brokers Inc","10205 Nw 108 Avenue Suite Ph 305-471-8989 Miami Fl 33178 Us"
"Dillard S Distribution Center","1315 Peach Orchard Rd Salisbury Nc 28146 United States Phone: +17046304700","","Phone Numbers: +17046304700 --- Emails: ","United States","2","Charleston, Sc","Algeciras","630260, 630291","Barine Textile Cotton Other Fabric Kitchen Towel Linen Cotton Towel Boxe Nesa Textile Lrb Plush Waf Green Towels Green Dishcloth Red Dishcloth Red Towels, Nesa Textile Kade Hand Kaden Wash Lrb Try Jacq Turkish Hand Verita Textile Bathrobe Hich Includes Women Woven Robe Cotton Long Sleeve Ull Front Opening Belt Closure","2","7126","",""
"Donghia Inc","500 Bic Drive Gate 3 Bldg 4 Milford Ny 06464 U S A Ph/Fax 00112037010941, 500 Bic Drive Gate 3 Bldg 4 Milford Ny 06464 U S A Ph/Fax 00112037010941 Purchasingdonghia Com","","Phone Numbers: 00112037010941 --- Emails: ","United States","2","New York/Newark Area, Newark, Nj","Genoa","551342, 940510","Furniture Textiles Mirrors, Furniture Textiles Mirrors Reight Express Thd","2","5184","Vandegrift Inc","70 East Sunrise Highway Suite 604 Valley Stream Ny 11581 Usa Ph 718 632 1500 Fx 718 632 818, 70 East Sunrise Highway Suite 604 Valley Stream Ny 11581 Usa Ph 718 632 1500 Fx 718 632 818 81 Attn Mr Howard Zeitlin"
"Ducksung Inc","01 S Broadway Los Angeles Ca 90007 U S A Tel 213 748-0555 Fax 213 748-0559 Alvin@Pro5Apparel Com &","pro5apparel.com","Phone Numbers: 2137480555 --- Emails: 748-0559 Alvin@Pro5Apparel Com","United States","2","Los Angeles, Ca","Taipei","150990","Yarn Textile Cotton Carded Wax Knitting Fcl","4","39784","Ducksung Inc","201 S Broadway Los Angeles Ca 90007 U S A Tel 213 748-0555 Fax 213 748-0559 Alvin@Pro5Apparel Com &"
"Eaton Hydraulic Systems Co","No 8 Kangtai Road Developmnt Z Usci:9137080076579341Xp C:W Chen Jining C Shandong 272023 T:720778Cn","","Phone Numbers: 913708007657934 --- Emails: ","United States","2","Tacoma, Wa","Vancouver, Bc","591140","Textile Straining Cloth","2","19158","",""
"Elegant Textiles Inc","1721 Trinity St Los Angeles Los Angeles California United States 001- 213 747-4685 Telex:001- 213 74","","Phone Numbers: 0012137474685 --- Emails: ","United States","2","Long Beach, Ca","Shanghai","680510","Textile Fabric","2","13550","Elegant Textiles Inc","1721 Trinity St Los Angeles Los Angeles California United States 001- 213 747-4685 Telex:001- 213 74"
"Enka De Colombia S A","Nit 890903474-2 Direccin Calle 3 Sur 43 A 52 Piso 5 Medelln Zip Code 050022 Colombia Tel 574 4055307 / Att, Nit 890903474-2 Direccion Calle 3 Sur 43 A 52 Piso 5 Medellin Zip Code 050022 Colombia Tel 574 4055307 / Att Habib","","Phone Numbers: 5744055307 --- Emails: ","United States","2","Houston, Tx","Tampico","400219, 440121","Chips Polimero Poliester Semiopaco Textil, Polyester Polymer Polimero Poliester Semiopaco Textil","8","118612","Enka De Colombia S A","Nit 890903474-2 Direccin Calle 3 Sur 43 A 52 Piso 5 Medelln Zip Code 050022 Colombia Tel 574 4055307 / Att, Nit 890903474-2 Direccion Calle 3 Sur 43 A 52 Piso 5 Medellin Zip Code 050022 Colombia Tel 574 4055307 / Att Habib"
