"Supplier Name","Top Addresses","Supplier Websites","Supplier Contact Info","Supplier Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Mexico Carbon Manufacturing Sa De Cv","Boulevard De Los Rios 9600 Puerto Industrial Cp 89603 Altamira Tamaulipas Mexico Ctc Monica Tinajero Tel 833 260","","Phone Numbers:  --- Emails: ","Mexico","6","Houston, Tx, Norfolk, Va","Tampico","280300","Carbon Black Carbon Black Inspec Carbon Mineral Negro Humo Inspec Ncm Wood, Carbon Black Carbon Black Inspec Carbon Mineral Negro Humo Inspec Ncm Ncm Wood Carbon Black Carbon Black Inspec Carbon Mineral Negro Humo Inspec Ncm Ncm Wood Carbon Black Carbon Black Inspec Carbon Mineral Negro Humo Inspec Ncm Ncm Wood Carbon Black Carbon Black Inspec Carbon Mineral Negro Humo Inspec Ncm Ncm Wood Carbon Black Carbon Black Inspec Carbon Mineral Negro Humo Inspec Ncm Ncm Wood, Carbon Black Inspec Carbon Mineral Negro Humo Inspec Ncm Wood Usedcarbon Black Inspec Carbon Mineral Negro Humo Inspec Ncm Wood Usedcarbon Black Inspec Carbon Mineral Negro Humo Inspec Ncm Wood Usedcarbon Black Inspec Carbon Mineral Negro Humo Inspec Ncm Wood Usedcarbon Black Inspec Carbon Mineral Negro Humo Inspec Ncm Wood Usedcarbon Black Inspec Carbon Mineral Negro Humo Inspec Ncm Wood Usedcarbon Black Inspec Carbon Mineral Negro Humo Inspec Ncm Wood","57","655104","Bridgestone Do Brasil Industria E Comercio Ltda, Bridgestone Do Brasil Industria E C Omercio Ltda","Av Jornalista Roberto Marinho 85 Tower Bridge Corporate- 18 Floor 04756 -010-Sao Paulo-Sp-Brazil Atte Dept Comex, Av Cnpj 57 497 539/0024-01 Jornalista Roberto Marinho 85 Tower Bridge Corporate - 18 Floor, Av Jornalista Roberto Marinho 85 Tower Bridge Corporate - 18 Floor 04576- 010- Sao Paulo - Sp - Brazil"
"Europartners Mexico S A De C V","Rfc: Eme020824U4A Avenida Revolucion #649 Col Jardin Espanol Monterrey Nuevo Leon, Av Revolucion 649 Col Jardin Espanol Monterrey Mexico 64820 Mexico Rfceme020824U4A +, Rfc: Eme020824U4A Avenida Revolucion 649 Col Jardin Monterrey Nuevo Leon Mexico C P","","Phone Numbers:  --- Emails: ","Mexico","5","Houston, Tx","Tampico, Veracruz","760200, 200950, 847439","Pallet Class Aluminum Scrap Ncm Woode Treated Certifie, Drums Lkest Dangerus Product Consoli Dates Cargo Ncm Woode Yeswooden Condition Treated Certifiedpais Origen Mexico, Mdf Wood Mdf Mdf Wood","31","325235","Fox Cargo Do Brasil, Europartners Argentina Sa, Landstar Global Logistics","Rua Cuiaba 229 - Mooca 03183-000 - Sao Paulo - Sp Fone: +55 11 3543-0200, 1970 Rawhide Dr 316 Round Rock Tx 78681 Contact Becky Valadez Becky Valadezlandstarmail Com 956334 87 11 Tax Id 06-1266583, Cuit 33-71600349-9 Lima 555 Piso 6 Of 202 C1073Aak Caba Buenos Aires"
"Goal Industries Inc","Tax Id: 331220278 18911 Hardy Oak Blvd Suite 121 San Antonio Tx 78258, Tax Id: 331220278 18911 Hardy Oak Blvd Suite 121 San Antonio Tx 78258 United States","","Phone Numbers: 33122027818911 --- Emails: ","Mexico","5","Houston, Tx","Tampico","760200","Aluminum Scrap From Beverage Cans Ncm Wood Applicable, Aluminum Scrap From Beverage Ans Ncm Woode Applicable, Aluminum Scrap From Beverage Cans Ncm Wood Applicable Aluminum Scrap From Beverage Cans Ncm Wood Applicable","12","138852","Urf Logistica Key Account Share, Novelis Do Brasil Ltda","Share Center / Cnpj 58 904 384/0001-57 Rua Augustosevero 7 - Centro - Santos - 11010-050 - Sp - Brazil//, Av Buriti 1087 Pindamonhangaba - 12441270 - Sp - Bcnpj: 60561800004109, Center Cnpj 58 904 384/0001-57 Att : Mr Eder Nascimento / Ms Raquel Rua Augusto Severo 7 - Centro - Santos - 11010-050 - Sp -/"
"Goodyear Slp S De Rl De Cv","Av Principal 1100 Parque Logistico San Luis Potosi Sl 78395 Mexico, Av Principal 1100 Parque Logistico San Luis Potosi Sl 78395 Mexico Rfc Fer150407Li3 Tel  55","","Phone Numbers:  --- Emails: ","Mexico","5","Houston, Tx","Tampico","401100","Tires Ncm Wood Applicable, Ires Tires Ncm Wood Applicable, Tires Tires Ncm Declares Wood Applicable","13","74883","Neumaticos Goodyear S R L","Arias 1639 / 41 Piso 17 Cuit 30-50109078-2 C1429Dwa Caba Buenos Aires Argentina"
"Leschaco Mexicana S A De C V","Blvd Manuel Vila Camacho No 88 - Piso 8 11000 Ciudad De Mexico Mexico Lme980116R15 Angelica Mendozaleschaco Com, Blvd Manuel Avila Camacho No 88 Piso 8 Col Lomas De Chapultepec 11000 Mexico D F Lme980116-R15 Pamela Mosqueda, Blvd Manuel Vila Camacho No 88 - Piso 8 11000 Ciudad De Mexico Mexico Lme980116R15","","Phone Numbers: 155641570656 --- Emails: ","Mexico","5","Houston, Tx","Veracruz","050510, 320210, 391400","Drums Gmc Drxx Hdi Trimere Vis Wooden Processed Wood Ncm, Lewatit Monoplus Bags Bags Lewatit Monoplus Wooden Processed Wood Ncm, Lewatit Monoplus Ncm Shippers Stowage Wood Cargo Securing Handling Treated According Ispm Standard Has Been Verified Carrier Wooden Processed Wood","5","14395","Leschaco Agente De Transportes, Allink Transportes Internacionais Ltda, Leschaco Ag De Transportes Ltda","Rua Arizona 1366 1 Andar 04567-003 Sao Paulo 51750214000116 Recepcaoleschaco Com, Rua Arizona 1366 Cj 11/12 04567-003 Brooklin / Sp So Paulo / Brasil Cnpj 51 750 214/0001-16 Natalia Alves Phone 55 11, Rua Frei Gaspar 22 Cj 91/92-9 Andar Centro - Santos Sp Brasil Cnpj 86846847000379 Cto Cristina"
"Ningbo T Yong Trade Co Ltd","Room 910 No 1388 Tiantong North Roaroom 910 No 1388 Tiantong North Roa, Room 910 No 1388 Tiantong North Roaroom910 No 1388 Tiantong North Roa","","Phone Numbers:  --- Emails: ","Mexico","5","Houston, Tx, New York/Newark Area, Newark, Nj","Lazaro Cardenas","940161, 940350, 940320","Bunk Trundle Bed Bunk Bed Trundle Bunk Bed Twin Twin Bunk Bed Twin Daybed Trundle His Wood Eight Singapore, Sofa Chaise Ottoman Cod Cont Ins Solid Wood Rials Pore, Wooden Furniture Bed Wooden Wooden Furniture Bed Wooden Urniture House Bedhouse Bed His Sol Wood Fre Singapore Wooden Furniture Bed Wooden Woodenfurniture Bed Wooden Urniture House Bed House Bed His Sol Wood Fre Singapore Wooden Furniture Bed Wooden Wooden Furniture Bed Wooden Urniture House Bed House Bed His Sol Wood Fre Singapore Wooden Furniture Bed Wooden Urniture House Bed House Bed His Sol Wood Fre Singapore Wooden Furniture Bed Wooden Urniture House Bed House Bed His Sol Wood Fre Singapore Wooden Furniture Bed Wooden Wooden Furniture Bed Wooden Urniturehouse Bed House Bed His Sol Wood Fre Singapore Wooden Furniture Bed Wooden Wooden Furniture Bed Wooden Urniture House Bed House Bed His Shipmentcontains Sol Wood Fre Singapore Wooden Furniture Bed Wooden Wooden Furniture Bed Wooden Urniture House Bed House Bedhs His Sol Wood Fre Singapore Wooden Furniture Bed Wooden Wooden Furniture Bed Wooden Urniture House Bed House Bed Hisshipment Sol Wood Fre Singapore Wooden Furniture Bed Woo","68","649341","Dhy Shipping Line Inc","939 S Atlantic Blvd #207 Montereyp 939 S Atlantic Blvd #207 Montereyp Ax: 909 364-9573 Doc@Dhyshippi Ine Com;Allen@Dhyship, 939 S Atlantic Blvd #207 Montereyp 939 S Atlantic Blvd #207 Montereyp Ax: 909 364-9573 Doc@Dhyshippi Ine Com; Allen@Dhyshi, 939 S Atlantic Blvd #207 Montereyp 939 S Atlantic Blvd #207 Montereyp Ax: 909 364-9573Doc@Dhyshippi Ine Com;Allen@Dhyship"
"Braslumber Industria De Molduras Ltda","Rodovia Do Papel Pr 160 Km 19 - 84269090 Telemaco Borba Pr Brazil -, Rodovia Do Papel Pr 160 Km 19 84269090 Telemaco Borba Pr Brazil","","Phone Numbers: 1984269090 --- Emails: ","Mexico","4","New Orleans, La","Tampico","440910, 441899","Slac Into Pine Moulding Ncm Frei Ght Morr Istown Agre Ement Sea Waybill Ddp Jack Son Usa Weigh Due Ruc Wood Was Treated Are Certified Method, Slac Into Pine Moulding Ncm Shi Pper Morristown Agreement Sea Waybil Ddp Jackson Usa Due Ruc Wood Was Trea Ted Are Certified Thod, Slac Into Taeda Pine Moul Dings Fsc Mixed Scs Coc Ncm Morristown Agree Ment Sea Waybill Ddp Ntachie Usa Wood Was Treated Are Certified Method","7","82374","Page & Jones Inc, Perin Trade Co","4160 Temescal Canyon Rd Suite 401 92883 - Corona Ca Usa Phone: 1 951 2812557 Attn : Jeferson Perin, 52N Jackson Street 36602 - Mobile Al Usa - Phone: 251 4321646 Fax: 251 4342105 - Attn :, 52N Jackson Street 36602 - Mobile Al Usa Phone: 251 4321646 Fax: 251 4342105 Attn :"
"Dsv Air & Sea S A De C V","Av Insurgentes Sur 819 1Er Piso Col Ampliacion Napoles Del: Benit Ciudad De Mexico - C P 03840","","Phone Numbers:  --- Emails: ","Mexico","4","Houston, Tx","Tampico","050610, 440399, 440710","Autopartes Asientos Utilizados Vehiculos Automoviles Ncm Woode Treated Certifi, Autopartes Asientos Utilizados Vehiculos Automoviles Ncm Wood Treated Certif Ied, Autopartes Asientos Utilizados Vehiculos Automoviles Wood Treated Certif Ied","4","34197","Dsv Uti Air & Sea Agenciamento De, Dsv Uti Air & Sea Agenciamento De T","105 Av Engenheiro Luiz Carlos Berri04571-010 - Sao Paulo - Brazil Cjn: 02735565000142"
"Guararapes Paineis S A","Rod Avelino Mandelli S/Nbairro Aer Oporto Zip Code 89510020Cacadorsc Brcnpj:08810422000134, Rodo Avelino Mandelli S/Naeroport O - Zip Code 89510020 -Cacador- Sc - Brcnpj:08 810 422/0001-34, Rodovia Avelino Mandelli S/Nbairro Aeroporto - Cacador - Sc - Brazilc Npj: 08 810 422/0001-34","","Phone Numbers: 08810422000134 --- Emails: ","Mexico","4","Port Everglades, Fl, Houston, Tx","Bahias Ballenas","441113, 441114","Said Crates Sheets Guarafiber Mdf Medium Densit Fiberboard Standard Grade Mark Cac Sheets Mdf Std Carb Phase Tsca Tit Levi Compliant Tpc Fsc Mix Credit Scs Coc Ncm Reference Kgsruc Cac Ncm Tota Clean Boardshipped Board Agreementw Ood Species Southernyellow Pine Pinus Ellio Ttii Taeda From Brazil Product Wood Processed Wood, Said Crates Sheets Guarafiber Mdf Medium Densit Fiberboard Standard Grade Mark Cac Sheets Mdf Std Carb Phase Tsca Title Pliant Tpc Fsc Mix Credit Scs Coc Ncm Reference Cac Ncm Cod Clean Boar Dshipped Board Agreementwood Species Southernyello Pine Pinus Elliottii Taeda From Razil Product Wooden Pro Cessed Wood, Said Crates Sheets Ofguarafiber Mdf Medium Density Fiberboard Standard Grade Mark Cac Sheets Mdf Std Carb Phase Tsca Title Compliant Tpc Fsc Mix Credit Scscoc Ncm Reference Cac Kgruc Cac Clean Boardshipped Board Eight Prepaidfreight Agreementwood Species Southern Yellow Pine Pinus Elliott Taeda From Brazil Product Wooden Processed Wood Said Crates Sheets Ofguarafiber Mdf Medium Density Fiberboard Standard Grade Mark Cac Sheets Mdf Std Carb Phase Tsca Title Compliant Tpc Fsc Mix Credit Scscoc Ncm Reference Cac Kgruc Cac Clean Boardshipped Board Eight Prepaidfreight Agreementwood Species Southern Yellow Pine Pinus Elliott Taeda From Brazil Product Wooden Processed Wood","16","214020","Usply 5870 Nw 163Rd, Miami International Logistics","8245 Nw 36Th Street Doral Fl 33166 Contact: Patrice A Kileypatr Ice Kiley@Miamiinternationallogisti, Street Miami Lakes Fl 33014 Usa Mr Nick Shethfax: 305 722-6623, Streetmiami Lakes Fl 33014 Usamr Nick Shethfax: 305 722-6623"
"International Woodwork Corp","Inc- Address Km82 Via Panamericana Can Phone 507 298-9682, Km82 Via Panamericana Canita Che Phone 507 298-9682, Km82 Via Panamericana Canita Che Phone 507 298-9682 R U C 1036962-1-544029 D V 03","","Phone Numbers: 5072989682, 9621544029 --- Emails: ","Mexico","4","Port Everglades, Fl, Philadelphia, Pa, Savannah, Ga","Puerto Manzanillo","440690, 440799, 441219","Bund Les Commodity Cumaru Angel Dipteryx Panamensis Vata Irea Erythrocarpa Decking Fas Ncm Wood Treated Cer Tified, Dipteryx Panamensis Almendro Cumaru Processed Wood, Dipteryx Panamensis Almendro Cumaru Processed Woods","7","100390","Brazilian Lumber Llc, Tigers Usa Global Logistics Inc, Tradelink Wood Products Inc","215-B Industrial Avenue Greensboro Phone 336-230-2220 Contact: Jens Bursche, 3740 W 104Th St #16 Hialeah Florida 33018 United States Phone +1 305 592 4802 Ext 2315, Laura H Basili Sole Mbr 724 Aureliaboca Raton Florida 33486 Phone 305 970-5725"
"Linha Atual Ind E Com De Madeiras","Rodovia Do Papel Pr-160 Km 221 2S/N- Distrito Industrialtelemaco Borb A - Pr - Brazil - Cep: 84, Rodovia Do Papel Pr-160 Km 221 2 S/N - Distrito Industrial Telemacoborba-Pr-Brazil Cep: 84 269-090, Rodovia Sc 415 Km 78 S/Ncentro Ce P 88395000Sao Joao Do Itaperiu Sc Brazil Cnpj: 01 099 739/000","","Phone Numbers:  --- Emails: ","Mexico","4","Houston, Tx, Port Everglades, Fl","Bahias Ballenas","440320","Bundles Brazilian Lumber Pine Fence Pickets Pinus Elliotis Taeda Below Htusa All Wood Produ Including Runners Are Pine Woode Treated Certifiedfreight Col Lectfreight Agreementncm Naladi, Bundles Pine Pallet Heat Treated Certified Pinus Taeda Below All Wood Product Including Runners Are Kdht Pine Wooden Treated Certifiedfreight Agreementfreight Collectncm Aladi Due Ruc, Bundles Pine Pallet Heat Treated Certified Pinus Taeda Below All Wood Product Including Runners Are Kdht Pine Wooden Treated Certifiedfreight Agreementfreight Collectncm Ladi Due Ruc","38","451580","Cole Pallet Services Corp, Tigers Global Logistics","1600 S 7Th Streetdekalb Il 6011 5Brett A Colebrett@Colepallet Com, 10813 Nw 30Th St Bay 1 00 Miami F L 33172 Usaemail:Lourdes Perez@Go 2Tigers Comcontact: Lourdes Perez, 1600 S 7Th Streetdekalb Il 6011 5Fone 815 758-3226Brett A Co Lebrett@Colepallet Com"
"Llc Murashinskiy Plywood Plant","613711 Russia Kirov Region Murashinskiy District Murashi Garazhnaya Street 10","","Phone Numbers:  --- Emails: ","Mexico","4","Los Angeles, Ca","Lazaro Cardenas","441232","Netto Birch Plywood Composite Wood Produ Cts Appearing Ident Ified Descriptions Containi Carb Tsca Must Comply Evironmental Protection Agencys Tsca Title Standar Reduce Formaldehyde Emis Sions From Composite Wood Prod Ucts, Netto Birch Plywood Composite Wood Roducts Appearing Dentified Descriptions Cont Aining Carb Tsca Must Compl Evironmental Protec Tion Agencys Tsca Title Sta Ndards Reduce Formaldehyde Emissions From Composite Wood","8","111472","John M Brining Co Inc","202 Congress Street Mobile Al 36603 Tel: 251-432-9741, 202 Congress Street Mobile Al 36603 Tel: 251-432-9741 Fax: 251-432-2029"
"Logic Foods Sa De Cv","Calzada De Las Aguilas 1275 Col Puente Colorado 01730 Ciudad De Mexico Rfc Lfo131017Pwa, Calzada De Las Aguilas 1275 Col Puente Colorado 01730 Cd Mexicorfc Lfo131017Pwa Ph 55 5600 4175 Ctc Luz Bernal","","Phone Numbers: 5556004175 --- Emails: ","Mexico","4","Oakland, Ca","Manzanillo","440500, 761100, 980100","Gallon Wood Bins Gallon Wood Bins, Gallons Gallon Wood Bins Bins Madera Galones Xgarza Garcia Mexico Caat Cryrf, Wood Bins Bins Madera Galones Wood Bins","8","81485","Efi Logistics Inc","235 Montgomery Street 1150 San Francisco Ca 94104 415-344-4834 Sschartonefilog Us, 235 Montgomery Street No 1150 San Francisco Ca 94104 Ph 415-344-4834 Ctc Scott A Scharton Sschartonefilog Us"
"Rb Salute Mexico S A De C V","Calzada De Tlalpan 2996 Col Exhacienda Coapa C P 04980 Del Coyoacan Ciudad De Mexico Me","","Phone Numbers:  --- Emails: ","Mexico","4","Houston, Tx","Veracruz","300490","Luftal Gts Fco Bra Luftal Gts Bra Cartones Temperature Humidity Woode Treated Certified Naldecon Multi Llets Cartones Tempe Rature Humidity Wooden Treated Cer Tified Luftal Gts Fco Bra Luftal Gts Bra Cartones Temperature Humidity Woode Treated Certified, Luftl Color Luftl Color Cartones Wooden Ckage Treated Certified Tem Perature Hummidity Naldecon Tab Bra Naldecon Tab Bra Palle Wood Treated Certified Temperature Hummidity Luftl Luftal Drops Ldecon Tab Naldecon Tab Bra Naldecon Mult Piec Woo Den Treated Certifie Temperature Hummidity, Nal Decon Tab Bra Luftal Tab Blpx Bra Ooden Treated Certifi Temperature Hummidit Nal Decon Tab Bra Woode Treated Certified Temperature Hummidity","14","54886","Reckitt Benckiser Brasil Ltda","Rodovia Raposo Tavares 8015 Km 18 05577-900 Sao Paulo Brazil"
"Rb Salute Mexico Sa De Cv","Calzada De Tlalpan 2996 Col Ex-Hacienda Coapa C P 04980 Del Coyoacan Ciudad De Mexico Mexi","","Phone Numbers:  --- Emails: ","Mexico","4","Houston, Tx","Veracruz","300490","Naldecon Multi Nal Decon Multi Wooden Treated Ertified Naldecon Multi Wooden Eated Certified Nal Decon Multi Naldecon Lti Wood Treated Certified, Naldecon Multi Nldc Night Tablet Blpx Ldecon Noche Tab Bra Naldecon Tab Wooden Ackage Treated Certified Ldecon Multi Naldecon Lti Wood Treated Certified, Naldecon Multi Wooden Treated Certified Temperatu Luftl Color Wood Treated Certified Temperature","13","41325","Reckitt Benckiser Brasil Ltda","Rodovia Raposo Tavares 8015 Km 18 05577-900 Sao Paulo Brazil"
"Renar Moveis Ltda","R Vivanderio Dos Santos Vale 18 89580-000 Fraiburgo Sc Brasil Tel: 0055 - 49 - 3246 - 9500, R Vivanderio Dos Santos Vale 18 89580-000 Fraiburgo Sc Brasil","","Phone Numbers: 1889580000 --- Emails: ","Mexico","4","New Orleans, La","Tampico","940350","Furniture Pine Wood Elliottis Clean Board Col Lect Ncm Wooden Applicable Express Releas Delivery Address Furniture Corp Old Mil Itary Pearl River, Furniture Pine Wood Elliottis Clean Board Col Lect Ncm Wooden Applicable Express Releas Delivery Address Urniture Corp Old Mili Tary Pearl River, Furniture Pine Wood Elliottis Fre Ight Ruc Ewo Voice Ewo Ncm Ight Wooden Ackage Applicable Livery Address Furnit Ure Corp Old Military Pearl River","8","38576","R T G Furniture Corp","11540 Highway 92 East Seffner Fl 33584 Phone: 813 621-3958 -, 11540 Highway 92 East Seffner Fl 33584 Phone: 813 621-3958"
"Royce Corp","20900 Ne 30Th Ave 102 Aventura Fl 33180, 20900 Ne 30Th Ave Suite 102 Miami Fl 33180","","Phone Numbers:  --- Emails: ","Mexico","4","San Juan, Puerto Rico, Houston, Tx","Port Bustamante, Veracruz","800120, 480269, 611599","Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable Cnpj Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable, Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable Cnpj Aluminum Billets Ncm Wood Applicable Aluminum Billets Ncm Wood Applicable, Aluminum Billets Ncm Wood Applicable Cnpj Aluminum Billets Ncm Wood Applicable","26","487454","Multilog S/A, Xuxing Industrial Hong Kong Co Ltd","Rodovia Deputado Antonio Heil 4999 Itaipava Cep 88316-003 Itajai Sc Brazil Tel: 41 32111799, Rooms 1318-19 Hollywood Plaza 610 Nathan Road Mongkok Kowloon Hk Email Hu13430260888Vip 163 Com Xr14758752546163 Com 189342966081"
"Syngenta Agro S A De C V","Insurgentes Sur 1431 Piso 12 Col Insurgentes Mixcoac Benito Ju C P 03920 Ciudad De Mexico Mexic, Syngenta Agro S A De C V Insurgentes Sur 1431 Piso 12 Col Insurgentes Mixcoac Benito Ju","","Phone Numbers:  --- Emails: ","Mexico","4","Houston, Tx","Tampico","380893, 292429","Cerillo Herbicide Corrosiv Liquid Paraquat Dic Hloride Diuron Dimeth Bipyridinium Dichlorid Dichlorophenyl Dimethylurea Class Iii Marine Pollutant Ems Segr Egation Group Woode Fibreboard Oxes Plastic Bott Les Into Each Fibreboard Plastic Bottles Wooden Packa Treated Certified Fumigated Cerillo Herbicide Corrosi Liquid Paraquat Chloride Diuron Dimet Hyl Bipyridinium Dichlori Dichlorophenyl Dimethylurea Class Iii Marine Pollutant Ems Seg Regation Group Wood Fibreboard Plasti Bott Les Into Each Fibreboard Plastic Bottles Wooden Pack Age Treated Certified Fumigated, Cerillo Herbicide Corrosive Liquid Paraquat Dichloride Diuron Dimethyl Bipyrid Inium Dichloride Chlorophenyl Dimethylurea Class Iii Rine Pollutant Ems Segregation Group Wooden Fibreboard Plastic Bottles Into Each Fibreboard Oxes Plastic Bottl Mtq Wood Treated Cer Tified Fumigated, Pallet Cerillo Herbicide Corr Osive Liquid Paraquat Dichloride Diuron Methyl Bipyridinium Dichl Oride Dichloropheny Dimethylurea Class Iii Marine Pollutant Ems Gregati Group Woo Den Fibreboard Plastic Ttles Into Each Fibreboard Plastic Bottles Mtq Wooden Packag Treated Certified Umigated Pallet Cerillo Herbicide Corro Sive Liquid Paraquat Dichloride Diuron Dim Ethyl Bipyridinium Dichlo Ride Dichlorophenyl Dimethylurea Class Iii Marine Pollutant Ems Gregati Group Wood Fibreboard Plastic Bot Tles Into Each Fibreboard Otal Plastic Bottles Ross Mtq Wooden Treated Certified Fum Igated Pallet Cerillo Herbicide Cor Rosive Liquid Paraqua Dichloride Diuron Imethyl Bipyridinium Dich Loride Dichlorophen Dimethylurea Clas Iii Marine Pollutant Segregati Group Ooden Fibreboa Plastic Bottles Into Each Fibreboard Plastic Bottles Wooden Pack Age Treated Certified Fumigated","13","140140","Maersk Logistics Services Argenti, Pedro Maccio Y Cia Sa","Manuel Melendez 4454 Montevideo Uruguay Ruc 210213820013, Oficina 3Ero A C1059 Abd Buenos Aires Argentina Cuit 30707055959"
"Truper S A De C V","Parque Industrial No 1 C P 54257 Jilotepec Edo De Mex Tax Id The791105Hp2, Parque Industrial No 1 C P 54257 Jilotepec Edo De Mexico Mexico Rfc The791105Hp2 Ct Diana Gonzalez, Parque Industrial No 1 C P 54257 Jilotepec Edo De Mexico Rfc: The791105Hp2","","Phone Numbers: +527617829100 --- Emails: ","Mexico","4","San Juan, Puerto Rico, Houston, Tx","Veracruz","871680, 350699","Hand Tools General Example Wood Handles Hand Tools General Example Hammer, Hand Tools Hand Tools General Example Shovel Hand Tools Hand Tools General Example Wood Handles, Hand Tools Hand Tools General Rake Hand Tools Hand Tools General Example Wood Handles","10","99720","Ajc Logistics Llc, Evolution Caribbean Logistics Llc, Landi Schweiz Ag","#220 Global Plaza Bldg 2Nd Floor Suite# 208 Office# B Blay Street Urb Industrial Bechara San Juan P R 00920, 165 Buchanan Office Center Suite 202 Rd 00968 Guaynabo Carr Mexico-Laredo Km 1009 Puerto Rico Email Dtorreseagle-Lo, 165 Buchanan Office Center Suite 202 Rd 00968 Guaynabo Puerto Rico Email Dtorreseagle-Lo Gistics Com Phone 787-792-0606"
"Apl Logistics In Behalf Of","Vertical Knits S A De C V Calle 20 No 131-C Col Centro Merida Yucatan Yuc 97450 Mx","","Phone Numbers:  --- Emails: ","Mexico","3","Houston, Tx, Mobile, Al","Veracruz","610910","Apparel Invo Ice Vkt Vkt Vkt Vtk Spto Wood Sudu, Apparel Line All Ollect Wood Terial Mrsu Summary Mrsu Summar, Apparel Line All Wood Conta Iner Sudu Cont Ainer Summary Sudu Mlmx Summary","3","1611","Dhl Logistics Pvt Ltd, Nike Argentina S R L","On Behalf Of Nike India Pvt Ltd Temple Steps 1St Floor Block 2 & 3 184-187 Anna Salai Little, Suc Uruguay Tax Id# 213240240019 Luis Alberto De Herrera 1248 Torre 1 Office 901 World Trade Center Montevideo"
"Aserradero De Precision Sa De Cv","16 Niebla Fracciorama 2000 24090 Campeche Mexico, Calle Niebla No 16 Col Fracciorama 2000, Niebla No 16 Col Fracciorama 2000 Campeche Mexico 24090 Rfc Vsg101209K81","","Phone Numbers:  --- Emails: ","Mexico","3","Houston, Tx","Veracruz","940169, 440729","Said Teak Wood Clean Squar Applic Able Free Time Days Por Discharge Place Deli Very, Teak Wood, Wood Teak Wood","12","153261","Gurudev Corp, Bertolino Piero Srl","S No 94/14 Plot No 7 Nanded Road Tax Id: 0396024220, S No 94/1A Plot No 7 Nanded Road Latur 413512 Maharashtra - India Iec:0396024220, Via Roma 52 Candia Canavese 10010 To Italy Email Infobertolinosrl Com"
