"Company Name","Top Addresses","Company Websites","Company Contact Info","Company Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Cathedral Art El Salvador Sa De Cv","","","Phone Numbers:  --- Emails: ","","5","Wilmington, De","Puerto Barrios","940169, 630532","Adhesive Tapes Wooden Frames Wooden Ornaments Corrugated Printed Decorations Textile Bags Jewelry Ornaments Zinc, Units Plastic Units Wooden Frames Units Wooden Ornaments Units Units Printed Labels Units Textile Bags Units Jewelry Units Ornaments Zinc Units Frames, Units Wooden Frames Units Wooden Ornaments Units Corrugated Units Textile Bags Units Jewelry Units Ornaments Zinc Units Frames Cntr Slac","5","40434","Cathedral Art Metal Co Inc, Cathedral Art Metalco Inc","25 Manton Avenue Providence Ri 02909 Usa Kens@Cagift Com - Tel: 401 273 7220Ctc: John Bousquet, 25 Manton Avenue Providence Ri 02909 Usa Kens@Cagift Com - Tel: 401 2737220 Ctc: John Bousquet, 25 Manton Avenue Providence Ri 02909 Usa Kens@Cagift Com - Tel: 401273 7220 Ctc: John Bousquet"
"Cht Germany Gmbh","","","Phone Numbers:  --- Emails: ","","5","Norfolk, Va","Anvers","340290, 293329, 340242","Textile Auxiliaries Cht Dispergator Xht Giltex Egasol Tubingal Isp Conc Hansa Add Cht Entschaeumer Printperfekt White Butyltriglykol Tubingal Hansa Sfa Alpatec, Textile Auxiliaries Cht Dispergator Xht Giltex Giltex Zwischenprodukt Pem Xxxxxxxxxx Incl Imo Imo Xxxxxxxxxx Shipped Board Textile Auxiliaries Egasol Giltex Tubifoam Tubingal Shipped Board, Textile Auxiliaries Helovat Ipd Sarabid Ipf Printperfekt Whit Butyltrilykol Tubingal Hws Conc Egasol Giltex Giltex Alpatec Fluorex Del Xxxxxxxxxx Incl Imo Imo Xxxxxxxxxx","12","130738","Xxx Same As Consignee Xxx, Cht De Mexico S A De C V, Xx","Rtn 05069016880716 Ingrid Cruz A Cht Com Tel +504 2627-0280 X1010, Zoli Zip Villanueva Rtn 05069016880716 Edifico 10 Modulo 3 Villanueva Cortes Honduras"
"Cobija Industries","","","Phone Numbers:  --- Emails: ","","5","New York/Newark Area, Newark, Nj, Los Angeles, Ca","Port Qasim, Singapore, Kajang","370291, 392620, 610439","Containning Textile Jackets, Fcl Stc Texeile Leather Textile Details Cob, Textile Jackets Gloves","5","5875","Parts Id","1 Corporate Drive Cranbury Nj 0851 2 T= 866 909-6699"
"Damco Logistics Myanmar Ltd","","","Phone Numbers:  --- Emails: ","","5","New York/Newark Area, Newark, Nj","Tanjung Pelepas, Yantian","611030, 620213, 620459","Blazer Ladies Lyester Woven Colour Warp Filli Biker Jac Ket Blazer Ladies Polyester Woven Colour Warp Filli Biker Acket Borg Zip Thru Ladies Polyester Knitted Bomber Cket Ladi Knitted Pyjamas Poly Ester Viscose Elastane Mens Nylon Woven Colour Filling Bomber Jack Ladies Cotton Polyester Knitted Ousers Ladies Nylon Elastane Knitted Bra Ladies Nylon Elas Tane Knitted Bra Ladies Silicone Bra Inserts Ladies Plastic Bra Clip Ladies Silicone Bra Inserts Htsc Mens Cot Ton Polyester Knitted Swea Tshirt Mens Cotton Lyester Knitted Sweatshirt Bies Polyester Knitted Rdigan Boys Polyester Nitted Cardigan Huabo Times Textile Clothing Shwe Saka Sam Fashion Myanm Myanmar Goutai Uasheng Glory Fashion Kaixi Myanmar Fashion Sen Myanmar Appare, Ladies Knitted Bra Ladies Itted Bra Lad Ies Knitted Brief Suede Slim Trouser Ladies Polyeste Elastane Woven Colour Warp Filling Trous Ers Suede Slim Leg Tro User Ladies Polyester Lastane Woven Colour Warp Filling Trousers Suede Slim Leg Trouser Adies Polyester Elastan Woven Colour Warp Filling Trousers Suede Slim Leg Trouser Ladies Polyester Elastane Wove Colour Warp Illing Trousers Ladies Nylon Elastane Knitted Bra Lad Ies Nylon Elastane Knit Ted Bra Ladies Silic Bra Inserts Ladies Nylon Elastane Knitted Iefs Ladies Nylon Elastane Knitted Briefs Adies Nylon Elastane Itted Thong Oversized Sha Cket Ersized Shacket Fook Hing Kha Limited Huabo Times Textile Clothing Kaixi Myanmar Shion Zong Hong Myanmar Garment, Ladies Viscose Knitted Llover Supe Rlight Ladies Nylon Ven Colour Warp Filling Overcoat Kimball Superlight Ladies Nylon Woven Colour Warp Filling Overcoat Mball Womenswear Ladie Polyester Scose Elastane Knitted Short Ladie Poly Ester Viscose Elastane Itted Pyjama Vest Mens Polyester Cot Ton Knitted Trousers Hong Tex Huabo Times Textile Clothing Sam Clothing Myanmar Shwe Saka Sen Myanmar Parel","7","41766","Damco Usa Inc","180 Park Avenue Florham Park Nj07932 Vat:22-2904364; Co Reg:2012001464Al"
"Dsp Creations","","","Phone Numbers:  --- Emails: ","","5","New York/Newark Area, Newark, Nj","Colombo Harbor, Salalah","620520","Cotton Textiles, Fabrics Nos Textiles Ollect, Fabrics Nos Textiles","5","12336","Hjm Intl Corp","153-39 Rockaway Blvd Jamaica New York 11434 Tel 718 276 5344 Fax 718 276 4431, 153-39 Rockaway Blvd Jamaica New York 11434 Tel 718 276 5344"
"Ecu Worldwide Italy S R L","","","Phone Numbers:  --- Emails: ","","5","New York/Newark Area, Newark, Nj, Houston, Tx","Algeciras, Genoa","320820, 392690, 845300","Bumpers Capacity Volt Cuchilla Corte Acmcv Gancio Elastico Rotante Shock Absorber Withself Lowering Mechan Ism Electrodes Diam Tariff Footwear Textile Footwear Leather Express Perkacit Tiocarbammati Ditiocarbammati Zdbc Pdr Machinery Spare Mxvil Ita Blu Aluminium Electrodefor Corona Station Fins Imp Sierra Circular Tcg Cromada Sierra Circular Tcg Cromada Sierra Incisora Con Ico Sierra Multiple Con Dentones Sierra Circular Tcg Sierra Circular Atb Sierra Circular Para Ranurar Recto Bolsa Plastificada Negra Cmt Cod Bolsa Profesionalde Herramienta Cmt Regla Pegable Metros Guantes Trabajo Poliest Latex Naranj Talla Guantes Trabajo Poliest Latex Naranj Talla Guantes Trabajo Poliest Latex Naranj Talla Lapiz Carpintero Vcs Bar Anti Shock Disc Grey Indirect Cylinders Accessories Spar Sensor Pnp Aeco Italy Flexidrum Cable Reels Lack Ral Nmbrd Can Pair Cuts Cut Length Resiscal Heating Resistance Heating Other Paper Pape Kits Spare Partsof Conversion Lpg Machinary Spare Footwear Leather Vial Incol, Machinery Spare Tannery Machinery Tannery Machinery Tannery Machinery Tannery Machinery Tannery Machinery Tannery Machinery Spare Electric Plant Textiles Lipoderm Liquor Batch Valves Broca Hss Laminada Pulgada Jgo Brocas Broca Para Madera, Mixtions Adhesive Arts Ieces Gilding Varni Mixturee Hours Astic Tin Plastic Each Hdpe Dangerou Compound Spirit Spare Bucket Elevato Wooden Staves Machin Ball Valve Tot Passage Hread Bed Head Unit Oki Plus Machinery Spare Cod Machinery Spare Cod Terms Textiles Metso Valves Rolls Rotoli Sony Articulos Navidad Car Lpg Electrical Proforma Cpt Hamad Port Construction Invoi Transport Delivery Numbe Red Plastic Mono Shell Chair Ith Aluminium Legs Plug Rubber Sleeve Spare Trucks Tracto Buses Cars Earth Movi Machines Class Group Iii Proper Shipping Name Adhesiv Flash Point Acrylic Lding Varnish Plastic Tin Plastic Each Hdpe Dangerous Compound Propanol Class Roper Shipping Name Adhesives Group Flash Poin Con Taining Water Gilding Varnish Plastic Tin Plastic Each Hdpe Haza Rdous Compound Hazardous","12","129668","Ecu Worldwide Per Usa, Same As Consignee, Ecu Worldwide Mexico Sa De Cv","Avenida Insurgentes Sur 716 Piso 3 Delegacion Benito Juarez 3100 Ciudad De Mexico Mexico Tel 0 52  555340-0770, C Ruc 20556687529 Dionisio Derteano #144 Of 1701 San Isidro Lima Peru Tel: 00 51 1 619 5100, C Ruc 20556687529 San Isidro"
"Foreign Import Inc","","","Phone Numbers:  --- Emails: ","","5","San Juan, Puerto Rico","Panama Canal ?C Caribbean","460210, 491110, 701890","Cotton Bedspread Wickerwork Basket Cotton Bedspread Wickerwork Basket Halloween Textile Ornaments Ceramic Kitchenware Polyresine Figures Plastic Flowers Hereby Certifying That There Solid Wood Country China India Information Appearing Declaration Relating Quantity Cargo Each Instance Based Have Knowledge Information Which Would Lead Believe Suspect That Information Furnished Incomplete Inaccurate False Any Way, Halloween Textile Ornaments Glass Halloween Textile Ornaments Glass Cups Glass Base Drinking Glass Acrylic Glass Electric Ceramic Lamp Electric Metal Ceiling Lamp Electric Metal Lamp Hereby Certifying That There Solid Wood Country China Turkey Taiwan Bangladesh Information Appearing Declaration Relating Quantity Cargo Each Instance Based Have Knowledge Information Which Would Lead Believe Suspect That Information Furnished Incomplete Inaccurate False Any Way, Mercancia General Xmas Ornaments Halloween Textile Ornaments Hereby Certifying That There Solid Wood Country China India Information Appearing Declaration Relating Quantity Cargo Each Instance Based Have Knowledge Information Which Would Lead Believe Suspect That Information Furnished Incomplete Inaccurate False Any Way","5","60374","New Fashion World Corp","Po Box 51494 Toa Baja Pr 00950 San Juan Puerto Rico Tel: 787-795-4900 Fax: 787-795-4980"
"Galaxy Cargo Services India Llp","","","Phone Numbers:  --- Emails: ","","5","New York/Newark Area, Newark, Nj","Colombo Harbor, Mina Dumyat, Jawaharlal Nehru","630492, 442199","Dish Towel Bill Hsn Amaravathi Textiles Synergy Lifestyles Pvt John Sons Tioli Kairali Handlooms Premier Fine Linens Party Dray Collaborative Port Logistics Glenridge Drive Bldg Atlanta Dish Towel Only Dish Towel Table Cloth Door Mats Napkin Apron Cuisine Stripe Curtain Panel Rugs, Dish Towel Dish Towel Only Dish Towel Napkin Curtain Panel Rugs Doormats Bill Hsn Amaravathi Textiles Synergy Lifestyles Pvt Tioli Kairali Handlooms John Sons, Dish Towel Only Organic Cotton Powerloom Dish Towel Organic Cotton Powerloom Dish Towel Organic Cotton Powerloom Dish Towel Organic Cotton Powerloom Apron Organic Cotton Powerloom Kids Apron Floor Coverings Pvc Backed Coir Mats Bill Hsn Amaravathi Textiles John Sons Xgstin Uin Aasfg Behalf Various Shippers","10","78083","Euromarket Designs Inc","1250 Techny Road Northbrook Il 60062-0000 Usa Ph 847-272-2888"
"Gildan Honduras Hosiery Factory","","","Phone Numbers:  --- Emails: ","","5","Wilmington, Nc","Puerto Cortes","610910","Shirts Cotton Del Ivery Address Brook Textiles West Street Chattanooga Tenessee Att Bob Brooks, Shirts Cotton Deli Very Address Brook Textiles West Street Attanooga Tenessee Usa Att Bob Brooks, Shirts Cotton Deli Very Address Brook Textiles West Street Chatt Anooga Tenessee Usa Att Bob Brooks","5","64262","Gildan Activewear Srl","602 E Meadow Road Eden Nc 27288 Us Ph:336-627-5390, 602 E Meadow Road Eden Nc 27288 Us Ph: 336-627-5390"
"K M Ashraf Sons Pvt Ltd","","","Phone Numbers:  --- Emails: ","","5","New York/Newark Area, Newark, Nj, Norfolk, Va","Port Qasim","611430","Ddc Textile Kma Form Abl Feb, Ddc Textile Kma Form Abl May, Textile Garments Kma Form Abl","5","39410","Afic Custom House Broker","147 38 182 Nd Street Suite 201 Jamaica Ny 11413 U S A Tel: 718-244-8274, 147-38 182 Nd Street Suite 201 Jamaica Ny 11413 U S A, 147-38 182 Nd Street Suite 201 Jamaica Ny 11413 U S A Tel: 718-244-8274 Fax: 718-244-8273"
"Lakota Apparel And Sports Company","","","Phone Numbers:  --- Emails: ","","5","New York/Newark Area, Newark, Nj","Port Qasim","611490","Textile Garments","5","9837","",""
"Manomay Tex India Ltd","","","Phone Numbers:  --- Emails: ","","5","New York/Newark Area, Newark, Nj","Algeciras, Tanger","521142","Rolls Four Hundre Twenty Rolls Containin Textile Piece Shipping Bill Nov Frieght Applic Able Free Time Days Combine Detention Demurrage Ort Discharge Place Livery, Rolls Four Hundred Fifty Eight Rolls Containi Textile Piece Bill Frei Ght Applicable Free Time Days Combined Detenti Demurrage Port Scharge Place Delivery, Rolls Four Hundred Rolls Only Textile Piec Bill","10","127779","One Tex C A, Centrotex C A","Calle Calle 84 Este-Oeste 6 Local Nro Civico 64-230 Nro 217 218 219 220 Of Cubiculo 9 Zona, Calle Calle 84 Este-Oeste 6 Local Nro Civico 64-230 Nro 217 218 219 220 Of Cubiculo 9, Calle Calle 84 Este-Oeste 6 Local Nro Civico 64-230 Nro 217 218 219 220 Of Cubiculo 9 Zona Zona"
"Martex Fiber International Reciclaj","","","Phone Numbers:  --- Emails: ","","5","Houston, Tx","Tampico","550510, 540246, 611599","Textile Free Days Destinati Equipment Only, Textile Free Days Destinatio Equipment Only Prepaidtextile, Textile Free Days Destination Equipmen Only","12","173188","Badiani S R L, Ecofibre S R L, Garnettatura Futura Di Coveri","Lorenzo & C Snc Via Provinciale 426/A Pistoia Agliana 51031 Tel: 0574-710568 P Iva E Cf 00491350476 Rea Pt-107674, Piazzetta E Caruso 21 51031 Agliana Pt Italy Vat: 01347650473 Phone: +39-0574-684252, Via Paolo Paoletti N 10 Montale Pt Federico Villani Zip Code : 51037 Tel 39 0573 959474"
"Pan Overseas Plot","","","Phone Numbers:  --- Emails: ","","5","Savannah, Ga","Jawaharlal Nehru","630492, 630490, 630493","Fabrics Nos Textiles Cod, Fabrics Nos Textiles Cod Reight, Fabrics Nos Textiles Colle","5","19034","Hjm Intl Corp","153-39 Rockaway Blvd Jamaica New York 11434 Tel 718 276 5344 Fax 718 276 4431, 153-39 Rockaway Blvd Jamaica New York 11434 Tel 718 276 5344"
"Pt Shin Woo Mulia","","","Phone Numbers:  --- Emails: ","","5","Los Angeles, Ca, Long Beach, Ca","Singapore","732620, 370291","Garment Textile, Garments Textiles","5","31187","Ponte Atlantico Inc","D/B/A Christopher Lena Shirt 937 E Sandhill Ave Carson Ca 90746 - U S A Ph 310-327-0050 Fax 90746"
"Sapphire Textile Mills Limited","","","Phone Numbers:  --- Emails: ","","5","Savannah, Ga, Charleston, Sc, Houston, Tx","Port Qasim, King Abdul Aziz Port, Salalah","844519, 420232, 520831","Cotton Textile, Cotton Textile Flat Sheet, Cotton Textiles","9","96642","Vandegrift Inc, Arthur R Johnson Co Inc, O T S Astracon Llc","20 South Charles Street Suite # 501 Baltimore Md-21201, 2105 Lucas Road Weatherford Tx 76085 Ap@Weatherfordcushion Com, 3115 Beam Road Charlotte Nc 28217 Tel: 704-424-5522 Fax: 704-424-5622"
"Shanghai Huawei Artcrafts Manufacturing Co Ltd","","","Phone Numbers:  --- Emails: ","","5","Oakland, Ca","Shanghai, Pusan","391590, 190120","Other Textile Articles Pet Toys Pet Supplies, Other Textile Articles Pet Toys","12","46221","Expeditors International","849 Thomas Drive Bensenville Il 60106 United States Attnsal, 849 Thomas Drive Bensenville Il 60106 United States Attnsal Giglio Tel630-787-5630"
"Shanghai Xinjian Pet Product Co Ltd","","","Phone Numbers:  --- Emails: ","","5","New York/Newark Area, Newark, Nj","Shanghai, Pusan","560890","Other Textile Articles Pet Rope Toy Jriese Anderinger, Other Textile Articles Pet Rope Toy Shanghai China","5","49307","A N Deringer Inc, Mallory Alexander Intl Logistics Ny Llc","11 E Hawthorne Ave Valley Stream Ny11580 Tel516-256-4780 Fax516-256-4781, 70 East Sunrise Highway Suite 402 Valley Stream Ny 11581 Tel516-256-4780 Fax516-256-4781, 777 Sunrise Hwy Suite 310 Lynbrook Ny 11563"
"Tespac Co Ltd","","","Phone Numbers:  --- Emails: ","","5","Oakland, Ca, Seattle, Wa","Tokyo, Pusan","620459, 691110, 760200","Other Garment Women Girls Other Textile Except Wool Animal Hair Coated Man, Fork Arts Vlanecoppersmith Efax Vintage Glass Wood Fishing Floats Textiles, Textiles Pkgs Sets Vintage Fishing Floats Textiles Vintage Japanese Collectibles Mail Tokugawaantiques Qwestoffice","5","14938","Yasuko 10703 Barnett Valley, Coppersmith Global Logistics Attn Ms Victoria, Fedex Trade Network","Road Sebastopol Ca 95472 U S Atel:707-823-6157, Attn Ms Judy Thompson Tel 001-503-255-1391 Ext 15, Manager Portland/Lcb & Ccs Tel 503 249-1400 - Ext 102"
"Thai Industries Development Co Ltd","","","Phone Numbers:  --- Emails: ","","5","New York/Newark Area, Newark, Nj","Laem Chabang, Vung Tau, Singapore","521011","Textiles Greige Cwc Cloth Dyeing Quality Fringe Selvage Warp Filling Polyester Cotton Carded Product Thailand Buyers Customer, Textile Greige Cwc Cloth Dyeing Quality Fringe Selvage Warp Filling Polyester Cotton Carded Product Thailand Buyers Customer Full Address Hapag Lloyd Destination Tele Numbers Hapag Lloyd America Llc Hoes Lane Piscataway Usa Phone, Textile Greige Cwc Cloth Inch Dyeing Quality Fringe Selvage Yarn Warp Filling Percent Polyester Percent Cotton Piece Length About Yds Seamed About Yds Roll Defected Uncut","5","75666","Mike Searcy, 2Nd Notify Party Mohawk Global Logistics, Mike Searcy Ch Robinson","Ch Robinson 400 Unicorn Park Woburn Ma 01801 Email 2520-Brokeragechrobinson Com, 123 Air Cargo Rd N Syracuse Ny 13212 Mickenzie Moore Tel 315-552-5439, 400 Unicorn Park Woburn Ma 01801 Email 2520-Brokeragechrobinson Com Telephone 781-994-0006"
"Top Apparel Sociedad Anonima Bodega","","","Phone Numbers:  --- Emails: ","","5","New York/Newark Area, Newark, Nj","Panama Canal ?C Caribbean","430310, 620990","Clothing Textiles Wearing Apparel Ropa Elaborada","5","52106","Gif Services Inc","160 Pehle Ave Suite 102 Saddle Booknj 07663 Direct Tel: 908-583-0021 Main Tel: 908-474-1270 Atte: Lauren Rinaldi, 160 Pehle Ave Suite 102 Saddle Brook Nj 07663 Tel# 908 583 0021 Main Tel# 908-474-1270 Fax# 908-474-1277 Atte: Lauren, 160 Pehle Ave Suite 102 Saddle Brook Nj 07663 Tel: 908-583-0021 Main Tel: 908-474-1270 Atte: Lauren Rinaldi"
"Union Fabrics Private Limited","","","Phone Numbers:  --- Emails: ","","5","Charleston, Sc","Port Qasim","521211, 382541, 600690","Cotton Units Organic Cotton Mattress Ticking Matress Ticking Organic Cotton Elastane Organic Cotton Fabrics Organic Cotton Home Textile Organic Cotton Days Free Time Detention Allowed Port Destinations Comm Exp Form Ahb Form, Cotton Units Pkgs Units Organic Cotton Fabrics Home Textile Comm Exp Rolls Yards Cotton Fabrics Comm Exp Days Free Time Allowed Port Destinations, Fabrics Units Pkgs Units Organic Cotton Fabrics Home Textile Comm Exp Rolls Yards Cotton Fabrics Comm Exp Days Free Time Allowed Port Destinations Form Ahb Form","5","73662","Clearfreight Inc","1067 Sneath Lane San Bruno Ca 94066 Usa Tel 650 491 9533 M 650 871 95801204 Contact Name Liz Chapman, 1067 Sneath Lane San Bruno Ca 94066 Usa Tel 650 491 9533 M 650 871 95801204 Contact Name Liz Chapman Email"
"Warmth International Hk Limited","","","Phone Numbers:  --- Emails: ","","5","Long Beach, Ca, Los Angeles, Ca, New York/Newark Area, Newark, Nj","Yantian","940540, 950510","Glass Ornament Jute Stri Attn Ashley Rudd Ybil Walls Wsi Mem Xpeditors Thmat Wsgc Christmas Gla Ball Ornaments Christmas Ornament Sisal Cardboard Mdf Inside Glass Cloche Corative Red Cardinal Plastic Body Covered Feather Christmas Paper Plastic Chris Tmas Tree Topper Ornament Chr Istmas Ornament Glass Eiffel Tower Christmas Ornament Art Ificial Fur Sphere Jute String Christmas Ornament Gla Hot Chocolate Decorative Paper Board Lit House Lastic Trees Christmas Orname Textile Gonome Mdf Shoe Christmas Glass Bird Real Feather Tail Chri Stmas Ornament Textile Fair Sle Gnome Christmas Ornament Glass Turtle Christmas Ornam Ent Feather Sphere Christma Ornament Felt Mushrooms Pol Yester Glass Christmas Naments Christmas Ornament Ass Mushroom Clip Christmas Ornament Glass Stingray Jute String Christmas Orname Glass Dog Antlers Hristmas Ornament Glass Shell Christmas Ornament Iron Whale Jute String Christmas Glass Mermaid Ornament Chri Stmas Ornament Iron Cookie Eet Clay Figurines Chris Tmas Orna, Glass Ornament Jute String Attn Ashley Rudd Sybil Walls Wsi Mem Expeditors Christmas Ornament Iron Cookie Sheet Clay Figurines Christmas Ornament Glass Shell Christmas Ornament Polyester Textile Gnome Christmas Ornament Plastic Iron Jingle Bell Jute String Christmas Ornament Glass Santa Christmas Ornaments Glass Woodland Christmas Ornament Glass Candy Cane Christmas Ornament Glass Gnome Christmas Ornament Glass Blowfish Christmas Ornament Glass Rocking Horse Christmas Orament Glass Santa Christmas Ornament Glass Shark Christmas Ornament Glass Santa Spaceship Christmas Glass Champagne Christmas Glass Acorn Glass Ornament Jute String Christmas Glass Ball Ornaments Christmas Glass Bird Real Feather Tail Christmas Ornament Textile Fair Isle Gnome Christmas Ornament Glass Turtle Christmas Ornament Feather Sphere Christmas Ornament Felt Mushrooms Polyester Glass Christmas Ornaments Christmas Ornament Glass Mushroom Clip Christmas Ornament Glass Stingray Jute String Christmas Ornament Glass D, Iron Leaves Plastic Beas String Light Attn Ashley Rudd Sybil Walls Wsi Mem Expedito Thmatin Wsgc Christmas Ornament Glass Stingray Jute String Christmas Ornament Glass Dog Antlers Christmas Orname Glass Shell Christmas Orna Ment Iron Whale Jute Ring Christmas Tree Topper Astic Tinsel Coral Christmas Glass Mermaid Ornament Chr Istmas Ornament Iron Cookie Heet Clay Figurines Chri Stmas Ornament Glass Shell Hristmas Ornament Polyester Textile Gnome Christmas Ornam Ent Plastic Christmas Ornamen Plasticseaweed Pick Iron Ingle Bell Jute String Christmas Glass Crescent Sant Jute String Christmas Ornament Glass Santa Christm Ornament Glass Candy Can Christmas Ornament Glass Gnom Christmas Ornament Glassbl Owfish Christmas Ornament Gla Rocking Horse Christmas Ornament Tree Topper Plastic Snowflake Christmas Orament Lass Santa Christmas Ornament Glass Shark Christmas Ornam Ent Glass Santain Spaceship Christmas Glass Champagne Chr Istmas Ornament Mimi Pinecone Wreath Christmas Glass Acor Christma","15","64702","Expeditors International Of Washington Inc","6005 Freeport Avenue Suite 102 Memphis Tn - 38141"
"Winner Medical Co Ltd","","","Phone Numbers:  --- Emails: ","","5","New York/Newark Area, Newark, Nj, Tacoma, Wa","Shanghai","591120","Other Textile Articles Medical Face Mask","5","37336","",""
"Another Export Company","","","Phone Numbers:  --- Emails: ","","5","Long Beach, Ca, New York/Newark Area, Newark, Nj","Jawaharlal Nehru","570390, 570232","Carpets Other Textile Woven Pile Tufted, Carpets Man Fiber Textile Pile","5","3822","Muji Usa","Imited Attn:Mr Toru Aki 250 West 39Th Street Suite 202New York Ny 10018Tel:1-646-366-0515Fax:, Imited 250 West 39Th St Suite 202 Newyork Ny 10018 U S A T El:1-646-366-0515Fax:1-646-366-0519"
"Arvind Limited","","","Phone Numbers:  --- Emails: ","","5","New York/Newark Area, Newark, Nj","Colombo Harbor, Gravesend, Istanbul","610711, 680510, 999900","Cotton Textiles, Fabrics Nos Textiles, Fabrics Nos Textiles Ollect","6","47118","Hjm Intl Corp, Oriental Punto Textil C A, Tramas Colombia International Sas Av Calle","153-39 Rockaway Blvd Jamaica New York 11434 Tel 718 276 5344, 153-39 Rockaway Blvd Jamaica New York 11434 Tel 718 276 5344 Fax 718 276 4431, 26 No 69-63 Edificio Torre 26 Id: 9011520301 Ofic 205 Bogot Colombia"
"Century Distribution","","","Phone Numbers:  --- Emails: ","","5","New York/Newark Area, Newark, Nj, Los Angeles, Ca, Savannah, Ga","Shanghai","510111, 520831, 560121","Pct Polyester Knitted Fleece Polyester Knitted Fleece Savannah Changshu Winway Textile Zhennan Road Guli Town Chagnshu City Jiangsu Province China Jenniferzhu Winwaytextile, Poly Textile Piece Poly Textile Piece Hudson Shaoxing Robb Imp Exp Suite Wonder Plaza Keqiao Shaoxing Zhejiang Wushanshan Robbtex Poly Textile Piece, Polyester Knitted Fleece Polyester Knitted Fleece Changshu Winway Textile Zhennan Road Guli Town Chagnshu City Jiangsu Province China Jenniferzhu Winwaytextile Air Sea Delmarusa Vernon","10","83893","Delmar 1 Lincoln","Blvd Ste 20 Rouses Point Ny 12979 Email:Us_Air_Sea@Delmarusa Com Tel:518-536-3213, Blvd Ste 20 Rouses Point Ny 12979@@"
"D Up Corp","","","Phone Numbers:  --- Emails: ","","5","Los Angeles, Ca","Tokyo","670419","False Beards Eyebrows Eyelashes Switches Like Synthetic Textile","5","7509","Oceana Usa Inc","14888 Los Angeles St Irwindale Ca91706 Usa Tel:626-872-0164, 14888 Los Angeles St Irwindale Ca91706 Usatel:626-872-0164, 14888 Los Angeles St Irwindale Ca 91706 Usa Tel: 626-872-0164"
"Defense Distribution Bahrain Ddmb","","","Phone Numbers:  --- Emails: ","","5","Oakland, Ca","Pusan","981800, 620920, 844831","Diplomatic Cargo Clothin Textiles Repair Compone General Cargo, Clothing Textiles Repair Rts Compone General Car, Diplomatic Cargo Clothing Textiles Repair Ompone General Cargo","5","18616","Same As Consignee",""
"Designer Fashion Limited","","","Phone Numbers:  --- Emails: ","","5","Los Angeles, Ca","Kajang","620463, 620460","Garments Textile Eight Hundred Twenty Only Readymade Garments Flare Jean Customer Color Dark Wash Cat Dfl Cpw Exp Contract Walmart Dfl Pflu, Garments Textile Hundred Forty Five Only Readymade Garments Curvy Exposed Button Push Exposed Button Flare Mom Jean Raw Cut Hem Wide Leg Uhr Pocket Raw Cut Hem High Rise Jogger Customer Color Dark Wash Light Wash Medium Wash Cat Dfl Cpw Exp Contract Walmart Dfl Hbl Pflu, Garments Textile Hundred Thirty Eight Only Readymade Garments Curvy Push Skinny Fashion Flare Flare Jean Basic Fray Flip Cuff Customer Brxw Color Light Wash Medium Wash Dark Wash Cat Dfl Cpw Exp Sales Contract Walmart Dfl Pflu","6","36143","Walsh C H B Inc","Dba Walsh International 189 Sunrise Highway Suite 302 Rockville Centre Ny 11570 U S A Ph # 516 7663000 Fax# 516 7663001, Dba Walsh International 189 Sunrise Highway Suite 302 Rockville Centre Ny 11570 U S A Ph# 516 7663000 Fax# 5167663001 Contact: Bill Walsh, Dba Walsh International 189Sunrise Highway Suite 302 Rockville Centre Ny 11570 U S A Ph # 516 7663000 Fax# 516 7663001"
"Dong Jin International Corp","","","Phone Numbers:  --- Emails: ","","5","Los Angeles, Ca, Long Beach, Ca","Pusan","590320, 680510","Textile Fabric Polyurethane, Textile Fabrics Impregn Etc Nesoi Polyureth Pkgs Rolls Nylon Fabric Purchase Provided Reference Only Carrier Shall Liable Any Dispute Between Merchants","7","70903","Brookwood Companies Inc, Brookwood Companies Incorporated","445 W Walnut Street Gardena Ca 9 0248 Tel 310 515 7001, 445 W Walnut Street Gardena Ca 9 0248 Tel 310 515 7001 90248, 445 W Walnut Street Gardena Ca 90248 Tel 310 515 7001"
"Elite Merchandising Corp","","","Phone Numbers:  --- Emails: ","","5","New York/Newark Area, Newark, Nj, New York, Ny","Anvers, Mina Dumyat, El Dekheila","844530","Textile","5","7990","",""
"G Freight Unipessoal Lda","","","Phone Numbers:  --- Emails: ","","5","New York/Newark Area, Newark, Nj","Algeciras","380991, 401110, 640419","Ibc Chemica Textile Industry Conc, Chemicals Textile Industry Onc, Ibc Chemic Als Textile Industry Conc Toxal Conc","10","135658","Cr Ocean Air Sac","Ruc 20544459574 418 Calle Hermanos Catari Urb Maranga San Muguel"
"Geosung Textile Co Ltd","","","Phone Numbers:  --- Emails: ","","5","Long Beach, Ca, Tacoma, Wa","Pusan","590390","Textile Fabrics Impregnated Coated Covered","7","84024","Spradling International Marine","1001 76Th St Sw Byron Center Mi 9315 Usa, 1001 76Th St Sw Byron Center Mi 49315 Usa 49315"
"Gilda Honduras Properties S De R","","","Phone Numbers:  --- Emails: ","","5","Houston, Tx","Puerto Cortes","380991","Chemicals Textile Industry, Chemicals Label Oil Spare Arts Textile Industry","6","83380","Alstyle Apparel/ A & G Inc","1501 Cerritos Av Anaheim Ca Usa 92805 Tax Num 362971989"
