"Company Name","Top Addresses","Company Websites","Company Contact Info","Company Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Speedex Freight Systems Pvt Ltd","313 3Rd Floor Shiv Chambers Sector 11 Cbd Belapur 400 614 India Tel:91 2227566591, 3Rd Floor A 313 Shiv Chambers Sector 11 Belapur Thana India Tel: +919884434943, 3Rd Floor A 313 Shiv Chambers Sector 11 Belapur Thane Tel: +919884434943","","Phone Numbers: +919884434943, 912227566591 --- Emails: ","United States","3","Seattle, Wa","Vancouver, Bc","630900","Bales Unsorted Worn Clo Thing Cers Also Notif Tulip Exim Pvt Gstin Aaact Iec Info Tulipkand Pan Aaact, Unsorted Worn Clothing Cers Gstin Aaact Iec Info Tulipkandla Pan Aaact Also Tulip Exim Pvt Plot Secto Kandla Special Economic Zone Gandhidham Gujarat India Cargo Transit Kandla Special Economic Zat Consignee Risk Care Expenses Cma Cliability Ceases Mundra Bales, Unsorted Worn Clothing Ndr Tulip Exim Pvt Gstin Aaact Iec Info Tulipkandla Pan Aaact Cargo Transit Kandla Special Economic Zat Consignee Risk Care Expenses Cma Cliability Ceases Mundra Bales","6","65049","Tulip Exim Pvt Ltd, Tulip Exim Pvt","Plot #299 300 301A 302A Sector 4 Kandla Special Economic Zone Gandhidham 370230, Plot No: 299 300 301 302A Secto R 4 Kandla Special Economic Zone Gandhidham 370230, Td Plot Plot No 299 300 301A 202A Sector 4 Kandla Special Economic Zone Gandidham"
"Sweet Life Llc","C/O Ws Services Llc 1951 Hamburg Turnpike Lackawanna New York 14218 Jonathan Taylor Direct +1 305 901-5222 / Mb +1 305 609-3739, C/O Ws Services Llc 1951 Hamburg Turnpike Lackawanna New York 14218 Jonathan Taylor Mb: +1 305 609-3739","","Phone Numbers: +13056093739, +13059015222 --- Emails: ","United States","3","New York/Newark Area, Newark, Nj","Jawaharlal Nehru","843890","Body Shell Prefabricated Plates Sarjak Owned Forty Eight Only Bufsh Body Shell Prefabricated Plates Refinery Batch Pan Top Cone Refinery Batch Pan Accessories Refinery Batch Pan Mechanical Circulator Refinery Batch Pan Bufsh Staging Structure Dec Dec Nos Spewl Spewl Ddc Xkarla Ranerosebertshipping Body Shell Prefabricated Plates, Four Only Bufsh Catchall Refinery Batch Pan Tubular Surface Condenser Nos Spewl Oversize Height Left Right, Mechanical Circulator Seventy Nine Only Bufsh Staging Structure Bufsh Mechanical Circulator Refinery Batch Pan Top Cone Refinery Batch Pan Cold Air Blower Rotary Sugar Dryer Hot Air Bower Rotary Sugar Dryer Nos Spewl Spewl Spewl Ddc","12","151788","Sweet Life Llc","2303 Hamburg Turnpike Lackawanna New York 14218 Email Engineeringsucro Us Tel No 3059015222, 2303 Hamburg Turnpike Lackawanna New York 14218 Email : Engineering Sucro Us"
"Tbms Warehousesing","19088 25Th Avenue Surrey Bc V3Z9P3 Email: Tbms Bc@Outlook Com, 19088 25Th Avenue Surrey Bc V3Z9P3 Email: Tbms Bc@Outlook Com V3Z9P3 Ca, 19088 25Th Avenue Surrey Bc V3Z9P3 Tbms Bc@Outlook Com","outlook.com","Phone Numbers:  --- Emails: Tbms Bc@Outlook Com, Tbms Bc@Outlook Com V3Z9P3","United States","3","Tacoma, Wa","Vung Tau, Yantian","392220, 392690, 481920","Kraft Pot Covers, Plastic Pot Cover Kraft Pot Cover, Plastic Pot Cover Kraft Pot Covers Plastic Sleeves","3","23084","Jetram Products Llc","1215 Dielman Industrial Court St Louis Mo 63132 Usa Attn: Kim Phillips, 1215 Dielman Industrial Court St Louis Mo 63132 Usa Attn: Kim Phillips St Louis Mo 63132 Us"
"The Wasserstrom Company","Columbus Distribution Center 2560 Value Way Drive Ste B Doors 32 34 36 38 50 52 54 56 Columbus Oh 43224, Columbus Distribution Center 2560 Vway Drive -Ste B Doors: 32 34 36 3852 54 56 Columbusoh 43224","","Phone Numbers: 3234363850525, 3234363852545 --- Emails: ","United States","3","New York/Newark Area, Newark, Nj, Norfolk, Va","Hong Kong","720421","Stainless Steel Chafer Stainless Steel Work Table Aluminum Pan Plts, Stainless Steel Work Table Aluminum Pan Stainless Steel Chafer Stainless Steel Pan, Stainless Steel Work Table Equipment Stand Aluminum Pan Stainless Steel Chafer Stainle Steel Food Pan Plts Plts Plts Plts Null","7","64010","The Wasserstrom Company","Columbus Distribution Center 2560 Value Way Drive Ste B Doors 32 34 36 38 50 52 54 56 Columbus Oh 43224, Columbus Distribution Center 2560 Vway Drive -Ste B Doors: 32 34 36 3852 54 56 Columbus Oh 43224"
"Twos Company Inc","275 Clearbrook Road Elmsford Ny 10523 Tel:914-345-2222 Fax:914-468-8876","","Phone Numbers: 9143452222, 9144688876 --- Emails: ","United States","3","New York/Newark Area, Newark, Nj","Yantian","392590, 392290","Ceramic Ware Candle Ware Polyresin Pot, Ceramic Ware Candle Ware Cement Pot Plastic Toys","3","21049","Utc Overseas Inc","370 W Passaic Street Suite 3000 Rochelle Park Nj07662 United Statestel:1-201-270-4600 Fax:1-201-226-08Contact:Yu Chai Khoo"
"Universal Connect Wholesale Llc","18 Oak Street Unit#1929 Brentwood Ca94513 Tel:916-718-4040 Fax:303-273-8253, 18 Oak Street Unit#1929 Brentwood Ca94513 Tel: 916-718-4040 Fax:303- 273-8253","","Phone Numbers: 3032738253, 9167184040 --- Emails: ","United States","3","Oakland, Ca","Ningpo","550992, 710410, 847480","Glass Cake Stand Tea Thermos Ice Cream Serving Serving Gold Fruit Serving Bowl Serving Opal Round Dinnerset Opal Oval Plate White Opal Dinner Pla White Opal Deep Plate White Opal Dessert Plate White Opal Salad Bowl White Opal Salad Bowl White Opal Round Dinner Opal Casserole Lid Opal Food Storage Bowl Bone China Dinner Bone China Tea Cup Opalsquare Dinner Cast Alluminum Casserole Etal Sectional Dry Fruit Serving Tray Gold Dinner Spoon Dinner Fork Dinner Knife Die Casting Pot, Glass Tea Cup Ceramic Dinner Diamond Glass Round Fruit Bowl Diamond Design Spoon Rice Spatula Pasta Machine Silver Thermos Glass Liter Cast Aluminum Soup Pot Thermos Bone China Plate Ceramic Tea Ceramic Tea Setstainlees Steel Skimmer Stainlees Steel Pizz Serving Stainlees Steel Desserr Spatula Stainlees Steel Cheese Slicer Glasses Teapot Glasses Teapot Ceramic Flat Plate Ceramic Flat Plate Ceramic Flat Pla Blanket, Stainless Steel Kitchen Accessories Cheese Grater Fruit Fork Thermos Meta Fruit Tray Opal Dinner Ware Steamer Pots Ceramic Plates","5","56970","Flegenheimer International, Flegenheimer International Inc","227 W Grand Ave El Segundo Ca 90 245 Ph: 310-322-4366 Fx: 310-322-2842 Sarroyo@Flegenheimer Com, 227 W Grand Ave El Segundo Ca 90245Ph:310-322-4366 Fx:310-322-2842 E- Mail:Jcloss@Flegenheimer Com"
"Vadilal Industries Usa Inc","New Jersy 280 Wilson Avenue Unit - C Newark Nj Usa - 07105 Phone: +1 732 333 1209, New Jersy 280 Wilson Avenue Unit - C Newark Nj Usa - 07105 Usa Phone: +1 732 333 1209","","Phone Numbers: +17323331209 --- Emails: ","United States","3","New York/Newark Area, Newark, Nj","Jawaharlal Nehru","210500, 071080","Cargo Stowed Refrigerated Sat Requested Carrying Temperatuof Degrees Celsius Ddc Reefer Frozen Processed Vegetables Ready Serve Packed Various Packagings Iec Pan Aaacv, Reefer Icecream Dairy Packed Various Packagings Iec Pan Aaacv Ddc Cargo Stowed Refrigerated Sat Requested Carrying Temperatuof Degrees Celsius, Reefer Icecream Dairyproducts Packed Various Packagings Iec Pan Aaacv Cargo Stowed Refrigerated Sat Requested Carrying Temperatuof Degrees Celsius Ddc","6","63971","Vadilal Industries Usa Inc","New Jersy 280 Wilson Avenue Unit - C Newark Nj Usa - 07105 Phone: +1 732 333 1209, New Jersy 280 Wilson Avenue Unit - C Newark Nj Usa - 07105 Usa Phone: +1 732 333 1209"
"Vortex Enterprise","13007 Lakeland Rd Santa Fe Springs Ca 90670 U S Atel 213 985 4200 C, 13007 Lakeland Rd Santa Fe Springs Ca 90670 562-206-2505","","Phone Numbers: 2139854200, 90670562206 --- Emails: ","United States","3","Los Angeles, Ca","Pusan","151790, 710410","Fawie Panji Frying Pan, Chocowine Frying Pan","3","6424","Vortex Enterprise","13007 Lakeland Rd Santa Fe Springs Ca 90670 U S Atel 213 985 4200 C, 13007 Lakeland Rd Santa Fe Springs Ca 90670 562-206-2505"
"Wu Ge Liam Inc","150-25 72Nd Road Flushing Ny 11367 Us Tel: 917-605-3660 Attn: Hui Yi, 150-25 72Nd Road Flushing Ny 11367 Us Attn: Hui Yi Kenny@Tckexpressinc Com","tckexpressinc.com","Phone Numbers: 9176053660 --- Emails: Yi Kenny@Tckexpressinc Com","United States","3","Los Angeles, Ca","Yantian","420100, 761511, 830241","Flush Handle Folwer Pot Water Faucet Declaration Does Any Solid Wood, Folwer Pot Women Sweater, Traction Rope Mouse Pad Folwer Pot Declaration Does Any Solid Wood","3","46350","Wu Ge Liam Inc","150-25 72Nd Road Flushing Ny 11367 Us Tel: 917-605-3660 Attn: Hui Yi, 150-25 72Nd Road Flushing Ny 11367 Us Attn: Hui Yi Kenny@Tckexpressinc Com"
"Your Source Products Inc","4907 Joanne Kearney Blvd Tampa Fl 33619 Bus:+1813 413 1303 Mobile:+18138423431#, 4907 Joanne Kearney Blvd Tampa Fl 33619Bus +1 813 413 1303Bus Fax","","Phone Numbers: +18134131303, +18138423431 --- Emails: ","United States","3","Tampa, Fl","Port Bustamante, Pusan","252510, 840220, 851671","Airvent Heating Element Drip Pan Range Block Bus Bregister Chadwellsupply, Drip Pan Bus Bregister Chadwellsupply, Extension Cord Pop Assembly Brass Strainertic Water Heater Pan Water Heater Pan Toilet Seat Plts","5","55152","Mr Blaine Register, Your Source Products Inc","4907 Joanne Kearney Blvd Tampa Fl 33619 Bus:+1 813 413 1303 Mobile:+18138423431#, 4907 Joanne Kearney Blvd Tampa Fl 33619Bus +1 813 413 1303Bus Fax"
"Acorn Trade Inc","Ba Sunnyvale Trading Company 23497 Eichler Street Unit A Hayward Ca 94545 Tel: 510 713-0145, Ba Sunnyvale Trading Company 23497 Eichler Street Ste A Hayward Ca 94545 Tel: 510 713-0145","","Phone Numbers: 5107130145 --- Emails: ","United States","3","Tacoma, Wa, Oakland, Ca","Taipei, Kao Hsiung","283311, 190220","Scallion Pan Cake Scallion Pan Cake Reefer Temperature, Scallion Pan Cake Etc Scallion Pan Cake Etc Reefer Temperature","5","61990","Acorn Trade Inc","Ba Sunnyvale Trading Company 23497 Eichler Street Unit A Hayward Ca 94545 Tel: 510 713-0145, Ba Sunnyvale Trading Company 23497 Eichler Street Ste A Hayward Ca 94545 Tel: 510 713-0145"
"Alily Import Corp","250 Heartland Blvd Brentwood Ny 11717 516-712-7808, 250 Heartland Blvd Brentwood Ny 11717 Usa Tel: 833 3262872 Docs Amctran Com","","Phone Numbers: 11717516712, 8333262872 --- Emails: ","United States","3","New York/Newark Area, Newark, Nj, Miami, Fl","Yantian, Shekou","170191, 732393, 761511","Alu Stock Pot, Alu Stock Pot Solid Wood Second Party Sherry Shippers Association Suite Arlington Usa Docs Sherrysshippers, Stainless Steel Cookware Chinese Cleaver Milk Pot Dish Rack","3","31482","Alily Import Corp, Amc Transportation Inc","250 Heartland Blvd Brentwood Ny 11717 516-712-7808, 20955 Pathfinder Rd Suite 230 Diamond Bar Ca 91765 Usa Email: Docs Amctran Com"
"Altman Plants Ca92084","2008 Edgehill Rd Vista 92084 C Tel: 0760 744 8191X139, 2008 Edgehill Rd Vista 92084 C Tel: O760 744 8191X139","","Phone Numbers: 07607448191, 7607448191 --- Emails: ","United States","3","Long Beach, Ca, Los Angeles, Ca","Shanghai, Qingdao","960390","Glass Pot Gdsm All Destination Local Charges Are Payable Elsewhere Zurich Service Contract Lchc Commodity Supplies Commodity Suppliesag Roosstrasse Wollerau Switzerland, Glass Pot Gdsm All Destination Local Charges Are Payable Elsewhere Zurich Service Contract Lchq Commodity Supplies Wollerau Switzerland, Glass Pot Gdsm Wooden Decoration Wire Baskets Gdsm All Destination Local Charges Are Payable Elsewhere Zurichch Service Contract Lchq Commodity Supplies Wollerau Switzerland","3","30715","1 Pelican Trans International Inc","101 Frontier Way Bensenville Ctc Miss Jodie Kim"
"Amazon Service Llc","410 Terry Aven Seattle Wa 9 6109-5210Attn:Dickie Kelli Keldc @Amazon Com Office:866-203-8372, 410 Terry Aven Seattle Wa 96109-52 10 Attndickie Kelli Keldc@Amazon Com, Street Number: 33333 Lbjfw Ydalla S Tx 75241 Us 82-054468700","amazon.com","Phone Numbers: 82054468700, 8662038372 --- Emails: Kelli Keldc@Amazon Com","United States","3","Long Beach, Ca","Shanghai","670290, 851829","Ceramic Flower Pot Plastic Furnish, Chair Matgarter Belt Mask Slingletter Ecepress Coffee Pot French Press Coffeewa Ter Purification Filter Elementmulti Speaker Speaker, Plasticscushionceramic Flower Pot","3","29242","Amazon Service Llc, Cross Continents Trans Inc","Add:20955 Pathfinder Rd #100 Diamond Bar Ca 91765Ein: 83-4675421 Attn:Ms Eileen Chu, Street Number: 33333 Lbjfw Ydalla S Tx 75241 Us 82-054468700"
"Ashour Import Co","6851 W Sunrise Blvd 103 Plantation Fl 33313 Usa Tel 954 683-9897 Fax 954 584-7205, 6851 W Sunrise Blvd 103 Plantation Fl 33313 Usa Tel 954 683-9897 Fax 954 584-7205 Ashourfoodsgmail Com","","Phone Numbers: 9545847205, 9546839897 --- Emails: ","United States","3","Miami, Fl, Port Everglades, Fl","Barcelona, Coryton, Valencia","210390","Falafel Spices Shawerma Spices Thyme Spices Rose Water Dumpling Mix Sage Leaves Chamomile Flower Hibiscus Flower Mixed Herbs Herbal Drink Tea Bags Gelatin Dessert Arabic Gum Soup Starter Black Tea Loose Black Tea Bags Black Tea Bags Green Olives Pits Bucket Green Olives Pits Luffa Soap Food Mold Drums Jars Metal Grills Tea Pots Trays Aluminum Serving Trays Hookah Glass Hookah Burner, Sage Leaves Sage Leaves Thyme Mix Rose Water Orange Blossom Water Thyme Mix Shami Thyme Mix Spicey Shami Thyme Mix Jars Thyme Mix Loose Seven Spices Sweet Lupine Hibiscus Flower Mixed Herbs Herbal Drink Tea Bags Shawerma Spices Mixed Kernels Pumpkin Seeds Sunflower Seeds Mixed Kernels Super Seeds Tea Pots Coffee Pots Tea Glass Melamine Plates Wood Garlic Mortar Wood Mold Drums Jars Trays Aluminum Cooking Posts Aluminum Char Oil Hoses Souvenirs Catalog Roasted Seeds Nuts, Seven Spices Ground All Spices Chicken Shawerma Spices Meat Shawerma Spices Anise Seeds Spices Ground Cumin Spices Ground Turmeric Spices Ground Coriander Spices Coriander Whole Spices Lemon Salts Pices Ground Black Pepper Spices Ground Sumac Spices Kabseh Spices Ground Paprika Spices Ground Anis Spices Thyme Mix Thyme Mix Sweet Lupine Sage Leaves Hibiscus Flower Sage Leaves Hibiscus Flower Rose Water Bucket Green Olives Pits Green Olives Pits Herbal Drink Tea Bags Sweet Mix Baklava Jars Plastic Table Cover Tea Cups Coffee Cups Coffee Pots Zucchini Squash Mold Mamoul Wood Incense Burner Metal Grills Salted Seeds","6","62456","Ashour Import Co, Same As Consignee","6851 W Sunrise Blvd 103 Plantation Fl 33313 Usa Tel 954 683-9897 Fax 954 584-7205, No Address"
"Atlas Pots","1087 Churchill Crescent North Vancouver Bc V7P 1P9 604-960-0556 Mr Tarie, 1087 Churchill Crescent North Vancouver Bc V7P 1P9 604-960-0556 Mr Ta Rie","","Phone Numbers: 96049600556 --- Emails: ","United States","3","Seattle, Wa, Tacoma, Wa","Xiamen, Tokyo","252310, 846691","Cement Flower Pot, Cast Stone Pot","3","24934","",""
"Best Brands Marketing Inc","Unit 105-9295 198Th Street","","Phone Numbers: 1059295198 --- Emails: ","United States","3","Tacoma, Wa","Pusan","210410, 853931","Japanese Chanko Shoyu Soy Sauce Hot Pot Soup Base Japanese Chanko Miso Hot Pot Soup Base Japanese Torinanban Chicken Vegetable Hot Pot Soup Base Japanese Curry Hot Pot Soup Base Japnese Xiang Hot Spicy Hot Pot Soup Base Japanese Yakiniku Bbq Sauce Original Flavour Bbq Sauce Sweet Bbq Sauce Medium Spicy Bbq Sauce Citrus Flavour Ginger Fried Pork Kit Grilled Eel Sauce Fish Steak Sauce Grated Vegetable Soy Sauce Teared Lettuce Dressing Teared Lettuce Dressing Namul Sauce Chinese Pork Cabbage Stir Fry Sauce Chinese Beef Green Peppers Stir Fry Sauce Chinese Fried Eggplant Sauce Udon Sauce Sea Urchin Flavour Udon Sauce Grated Radish Citrus Flavour, Japanese Chanko Shoyu Soy Sauce Hot Pot Soup Base Japanese Chanko Miso Hot Pot Soup Base Kimchi Hot Pot Soup Base Miso Kimchi Hot Pot Soup Base Japanese Torinanban Chicken Vegetable Hot Pot Soup Base Hot Pot Soup Base Types Shellfish Flavour Miso Hot Pot Soup Base Crab Flavour Soy Milk Hot Pot Soup Base Sea Urchin Flavour Japanese Yakiniku Bbq Sauce Original Flavour Japanese Yakiniku Bbq Sauce Ginger Garlic Flavour Label, Japanese Chanko Shoyu Soy Sauce Hot Pot Soup Base Japanese Chanko Miso Hot Pot Soup Base Kimuchi Hot Pot Soup Base Miso Kimuchi Hot Pot Soup Base Yuzu Hot Pot Soup Base Types Shelf Ish Flavour Miso Hot Pot Soup Base Crab Flavour Soy Milk Hot Pot Soup Base Sea Urchin Flavour Japanese Yakiniku Bbq Sauce Original Flavour Japanese Yakiniku Bbq Sauce Ginger Garlic Flavour","3","25611","",""
"Brilliant Pottery Home Decors Inc","8896 Chestnut Ridge Way Boynton Beach Florida 33437 Usa Email: Brp Homedecors@Gmail Com","","Phone Numbers:  --- Emails: Brp Homedecors@Gmail Com","United States","3","Miami, Fl, Oakland, Ca, Tacoma, Wa","Vung Tau","691490","Ceramic Pots Brp, Ceramic Pots","5","57800","Brilliant Pottery Home Decors Inc","8896 Chestnut Ridge Way Boynton Beach Florida 33437 Usa Email: Brp Homedecors@Gmail Com"
"Certified Carpet Distributors","231 Haskell Drive Verona-15147-3904 Ph No +1 615-785-8126 Mail Saikiran_Prasadwelspun Com, 231 Haskell Driveverona- 15147-3904Ph No +1 615-785-8126 Mail Saikiran_Prasadwelspun Com Krunal_Mahyavanshiwelspun Com, 231 Haskell Lane Verona-15147-3904 Ph No:+1 615-785-8126","","Phone Numbers: +16157858126 --- Emails: ","United States","3","New York/Newark Area, Newark, Nj","Jawaharlal Nehru","570339","Gst Aaacw Pan Aaacw Wall Wall Carpet, Gst Aaacw Pan Aaacw Wall Wall Carpet Pit Pit, Wall Wall Carpet Gst Aaacw Pan Aaacw Wall Wall Carpet","5","56790","Globeline International Shipping Inc, Globeline International Shippinginc","1640 Highland Falls Dr Ste 302 Leander Texas 78641 Mobile +1 9726455181 Ext 109, 1640 Highland Falls Dr Ste 302 Leander Texas 78641 Oti No : 027591Nf, 1640 Highland Falls Dr Suite 302 Leander Tx 78641 United States"
"Chetak Los Angeles Llc","7919 Paramount Blvd Pico Rivera Ca 90660 Phone: 562 654 0008 Fax: 562 654 0009, 7919 Paramount Blvd Pico Rivera Ca 90660 Usa Tel: 562 654 0008 Fax: 562 654 0009, 7919 Paramount Blvd Pico Rivera Ca 90660 Usa Tel: 562 654 0008 Fax: 562 654 0009@@","","Phone Numbers: 5626540008, 5626540009 --- Emails: ","United States","3","Los Angeles, Ca","Kajang, Kao Hsiung, Shanghai","004023, 190531","Biscuits Britannia Sweet Biscuits Rusk Our Proforma Exp Exp Variety Details Invocie List Shipping Bill State Gujarat State Gstin Aabcb Attn Kristian Alleyne Telephone Extn Mail Jayeshb Swiftcargo Att Jayesh Bhaskar Pan Aaacs Gstin Aaacs, Vandevi Hing Chandan Mukhwas Chan Only Fcl Crtns Vandevi Hing Crtns Chandan Mukhwas Crtns Chandan Abajpati Goli Crtns Chandan Calcutta Mitha Pan Crtns Chandan Fresh Mint Crtns Chandan Mango Khatta Mitha Crtns Chandan Olympic Mukhwas Crtns Chandan Royale Maghai Paan Pack Crtns Chandan Special Jeera Goli Crtns Mustard Oil External Use Only Crtns Sesame Oil Crtns Sweets Crtns Agarbattis Pkgs Carromboards Crtns Agarbatties Advertising Pkgs Nett Custom Acd Ddc Cin Gstin Aabfp Contact Person Ashesh Patel Attn Kristian Alleyne, Vandevi Hing Sweets Only Fcl Crtns Vandevi Hing Crtns Sweets Crtns Chandan Mukhwas Crtns Chandan Abajpati Goli Crtns Chandan Calcutta Mitha Pan Crtns Chandan Fresh Mint Crtns Chandan Mango Khatta Mitha Crtns Chandan Olympic Mukhwas Crtns Chandan Royale Maghai Paan Pack Crtns Chandan Special Jeera Goli Crtns Bansi Chikki Crtns Agarbattis Pkgs Carromboards Pkgs Nett Payable Destination Acd Ddc Address Chetak Los Angeles Llc Paramount Blvd Pico Rivera Usa Contact Person Ashesh Patel Cin Gstin Aabfp","4","48199","Chetak Los Angeles Llc, Pegasus Shipping Inc","50 W 39 Street # 501 New York Ny 10018 U S A Telephone: 212-768-4646 E-Mail : Kristian@Pegasuschb Com, 7919 Paramount Blvd Pico Rivera Ca 90660 Phone: 562 654 0008 Fax: 562 654 0009, 7919 Paramount Blvd Pico Rivera Ca 90660 Usa Tel: 562 654 0008 Fax: 562 654 0009"
"Cod Enterprise Inc","596 S Marengo Ave Alhambra Ca 91803Tel 2134313883, 941 S Vermont Ave #102 Los Angeles Ca 90006 Tel: 213-674-7722, 941 S Vermont Ave 102 Los Angeles Ca 90006 2136747722","","Phone Numbers: 2134313883, 2136747722, 90006213674772 --- Emails: ","United States","3","Los Angeles, Ca, Long Beach, Ca","Pusan","030749, 090230, 732399","Household Iron Mini Pan Soap Toothbrush Etc, Pan Dried Seasoned Squid Legs Snaul Skin Cream Shampoo, Round Roast Pan Tea Towel Etc","3","25940","Cod Enterprise Inc, Utl International Inc","2525 Vista Industria Compton Ca 9 0221 Tel 1-310-635-7007 Fax 1-310, 596 S Marengo Ave Alhambra Ca 91803Tel 2134313883, 941 S Vermont Ave #102 Los Angeles Ca 90006 Tel: 213-674-7722"
"De Cama International Trade Inc","1350 Josephine St Denver Co 80206 United States My01@Dscama Com, 320 S Main Street Hasty Co 81044 United States My01@Dscama Com","dscama.com","Phone Numbers:  --- Emails: States My01@Dscama Com","United States","3","Long Beach, Ca","Shanghai, Ningpo","391000, 761511, 960190","Lunch Blanket Bedlien Quilt Silicone Bra Petticoat Dingjiang Pot Door Draft Stoppre Guitar, Petticoat Cake Stands Lace Gloves Dogcable Bedlien Mat Pot Quilt Vacuum Cleaner Stuffed Toy, Pot Sealed Does Any Solid Wood","3","30958","Bama Global Logistics Inc","21671 Gateway Center Drive #206 Diamond Bar Ca 91765 Op2@Bamagloballogistics Com, 22632 Golden Spring Dr #340 Diamondbar Ca 91765 Tel: 909-742-8958 Am Y@Bamagloballog Com"
"Dreamland Foods Inc","742 Decatur Ave Golden Valley Mn 55427 Attn Abdou Wahab Jaiteh Cell 7634581534 Office 7635441197","","Phone Numbers: 7634581534, 7635441197 --- Emails: ","United States","3","New York/Newark Area, Newark, Nj","Rio De Janeiro, Cartagena","210690","Frozen Croaker Frozen Croaker Pan Ready Micropogonias Furnieri Ncm Grade Frozen Croaker Pan Ready Micropogonias Furnieri Ncm Grades Frozen Croaker Gutted Scaled Micropogonias Furnieri Ncm Grades From Montevideo Uruguay York Fda Registration Dua, Frozen Croaker Pan Ready Micropogonias Furnieri Ncm Grade Frozen Croaker Pan Ready Micropogonias Furnieri Ncm Grades Frozen Croaker Gutted Scaled Micropogonias Furnieri Ncm Grades From Montevideo Uruguay York Fda Registration Temperature Minus Degrees Celsius Dua, Frozen Yellow Croaker Frozen Yellow Croaker Gutted Scaled Iqf Micropogonias Furnieri Ncm Grade Frozen Yellow Croaker Pan Ready Iqf Micropogonias Furnieri Ncm Grades Frozen Yellow Croaker Pan Ready Iqf Micropogonias Furnieri Ncm Grades From Montevideo Uruguay York Fda Registration Dua","6","66570","Dreamland Foods Inc","742 Decatur Ave Golden Valley Mn 55427 Attn Abdou Wahab Jaiteh Cell 7634581534 Office 7635441197"
"Empire International","1351 East Chief Privado Ontario Ca 91761 - Usa Phone 909 947 6888","","Phone Numbers: 9099476888 --- Emails: ","United States","3","Los Angeles, Ca","Anvers","190531","Chocolate Hlbu Stc Various Cookies Wafers Cakes Chocolate Soft Drinks Spreads Jam Pancakes Pan Nailbrushes Calendars Sauces Vinegar Candies Coffee Tea Cereal Soups Cocktail Snacks Spices Shortbread Nuts Marzipan Empire Mrn Nlkdshu Agntwd, Cookies Reefer Hlbu Stc Various Cookies Wafers Chocolate Candies Cakes Christmas Loaf Soups Soft Drinks Jam Spread Cereal Cocktail Snacks Sauces Mixes Purol Pancakes Pan Soups Sponge Fingers Samples Spices Mixes Empire Mrn Nlkzs Cnaxpjwd Nlkzs Axo, Various Cookies Hlbu Stc Various Cookies Candies Chocolate Cacoa Cakes Wafers Rusk Sauces Holland Toast Soft Drinks Pancakes Pan Purol Towels Tea Peanut Butter Cereal Soups Cocktail Snacks Spices Mixes Noodles Coffee Christmas Loaf Sponge Fingers Samples Like Cookies Crackers Candies Chocolate Initial Syrup Empire Mrn Nlkl Ljva Rwd","3","32398","Western Overseas Corp","10731 Walker St Cypress Ca 90630 - Usa Phone 562 252 8617; Fax 562 986 1345"
"Etc Agro Processing India Pvt Ltd","805 806 Neelkanth Corporate It Parkkirol Road Vidyavihar West Mumbai 400086 India Tel:+91 22 66221582, 805 806 Neelkanth Corporate It Parkkirol Road Vidyavihar West Mumbai 400086 India Tel: 22 66221582","","Phone Numbers: +912266221582, 2266221582 --- Emails: ","United States","3","Seattle, Wa","Vancouver, Bc","071340","Bulk Green Lentil Laird Crop Year Canada India Etgworld Iec Gstin Aabce Fssai Pan Aabce Caed Days Merged Free Time Destination Agent Destination Cma Cgm Agencies India Pvt Floor Seshachalam Centre Anna Salai Mount Road Nandanam Chennai Phone Mdr Genmbox Cma Cgm Dthc Bulk, Green Lentil Laird Crop Year Canada Shipped Bulk Fcl Caed Dthc Days Free Detention Time Destination Full Address Contact Numbers Shipping Line Agent Pod Gstin Aabce Fssai Pan Aabce","36","680250","Etc Agro Processing India Pvt Ltd","805 806 Neelkanth Corporate It Parkkirol Road Vidyavihar West Mumbai 400086 India Tel:+91 22 66221582, 805 806 Neelkanth Corporate It Parkkirol Road Vidyavihar West Mumbai 400086 India Tel: 22 66221582"
"Fr Meyer S Sohn North America Llc","5 Commerce Drive Reading Pa 19607 Tel : + 1-610-396-9550 Fax : + 1-610-396-9501","","Phone Numbers: 16103969501, 16103969550 --- Emails: ","United States","3","New York/Newark Area, Newark, Nj","Jawaharlal Nehru","480257, 481019","Coated Art Paper Grs Mts Mts Dtd Payable Singapore Vital Solutio Behalf Vital Solutions Pte Robinson Road Robinson Singapore Pan Permanent Account Aazcs Iec Importer Exporter Shp, Pan Aazcs Iec Importer Exporter Shp Coated Art Paper Grs Mts Mts Payable Singapore Vital Solutio Behalf Vital Solutions Pte Robinson Road Robinson Singapore, Uncoated Woodfree Paper Grs Mts Mts Payable Singapore Vital Solutiofreight Behalf Vital Solutions Pte Robinson Road Robinson Singapore Pan Nvocc Forwarder Aazcs Iec Importer Exporter Shp","16","225645","Fr Meyer S Sohn North America Llc","5 Commerce Drive Reading Pa 19607 Tel : + 1-610-396-9550 Fax : + 1-610-396-9501"
